Wall time,Step,Value
1739953644.1751776,1,-202.77915954589844
1739953644.6980684,1,-201.1183319091797
1739953645.2193239,1,-203.74916076660156
1739953645.7640092,1,-209.6337432861328
1739953646.2224748,1,-191.67250061035156
1739953646.7387466,1,-200.57833862304688
1739953647.2719622,1,-189.5679168701172
1739953647.7393973,1,-189.6475067138672
1739953648.2784424,1,-202.92625427246094
1739953648.8126543,1,-192.63458251953125
1739953649.387331,1,-192.4320831298828
1739953649.909583,1,-186.43499755859375
1739953650.4846582,1,-208.79124450683594
1739953651.0981143,1,-194.5954132080078
1739953651.7120595,1,-184.30291748046875
1739953652.2243447,1,-207.29124450683594
1739953652.8651996,1,-204.1266632080078
1739953653.4622014,1,-189.50958251953125
1739953654.1090362,1,-186.2687530517578
1739953654.8049111,1,-191.1125030517578
1739953655.5045693,1,-212.8887481689453
1739953656.1778238,1,-197.28541564941406
1739953656.9043925,1,-215.9116668701172
1739953657.5672162,1,-206.13999938964844
1739953658.2637942,1,-218.4166717529297
1739953659.0053124,1,-201.82708740234375
1739953659.6876082,1,-201.73208618164062
1739953660.421153,1,-211.0449981689453
1739953661.1920836,1,-206.55166625976562
1739953661.796062,1,-209.87083435058594
1739953662.4837604,1,-211.05291748046875
1739953663.181425,1,-187.1699981689453
1739953663.8621469,1,-214.336669921875
1739953670.8476489,2,-203.24208068847656
1739953671.3998153,2,-194.1162567138672
1739953672.0008042,2,-186.77166748046875
1739953672.6376724,2,-201.00582885742188
1739953673.2575972,2,-196.65916442871094
1739953673.8725402,2,-200.87709045410156
1739953674.438237,2,-183.194580078125
1739953674.9395592,2,-202.90249633789062
1739953675.4548345,2,-207.54708862304688
1739953676.000517,2,-201.78334045410156
1739953676.539712,2,-198.64625549316406
1739953677.0141246,2,-196.47250366210938
1739953677.5503294,2,-206.4045867919922
1739953678.1321266,2,-196.95458984375
1739953678.7171683,2,-196.9812469482422
1739953679.2958796,2,-200.36166381835938
1739953679.930755,2,-216.58999633789062
1739953680.597523,2,-215.74916076660156
1739953681.2455175,2,-208.65957641601562
1739953681.8096294,2,-182.1770782470703
1739953682.5302176,2,-195.67250061035156
1739953683.2388456,2,-216.01292419433594
