Wall time,Step,Value
1740275673.1229568,2,-169.507080078125
1740275675.1616733,2,-169.6679229736328
1740275692.9853199,3,-164.22666931152344
1740275705.3278453,3,-172.14625549316406
1740275758.7966645,6,-156.20541381835938
1740275799.3877504,8,-145.80291748046875
1740275802.2424583,8,-156.09750366210938
1740275812.5033343,8,-143.5054168701172
1740275827.4384604,9,-157.49708557128906
1740275850.4449344,10,-143.71875
1740275851.8910944,10,-142.9912567138672
1740275855.837406,10,-148.3695831298828
1740275963.3696215,16,-128.5
1740276007.9785883,19,-124.55916595458984
1740276033.2907872,20,-153.96124267578125
1740276041.2845967,21,-125.51708221435547
1740276075.6416686,23,-154.03250122070312
1740276082.33323,23,-121.24458312988281
1740276129.1165762,26,-128.12290954589844
1740276138.1798112,27,-130.47792053222656
1740276192.9631636,30,-119.45958709716797
1740276200.3962514,31,-129.47625732421875
1740276218.7347882,32,-122.92416381835938
1740276314.4707372,38,-114.54000091552734
1740276345.0212078,40,-121.10624694824219
1740276383.7370074,43,-112.6379165649414
1740276411.7760468,45,-115.9816665649414
1740276463.4649246,48,-120.024169921875
1740276522.9324915,52,-116.27916717529297
1740276565.4551342,55,-119.58000183105469
1740276566.6521277,55,-109.36416625976562
1740276579.1679842,56,-130.8454132080078
1740276580.7917557,56,-115.42500305175781
1740276614.6721718,58,-117.0875015258789
1740276623.278603,59,-118.02124786376953
1740276654.2291055,61,-109.8375015258789
1740276674.9239926,62,-114.37124633789062
1740276741.599115,67,-109.00541687011719
1740276762.0779781,68,-113.87750244140625
1740276843.1287565,74,-107.41500091552734
1740276872.978392,76,-116.44249725341797
1740276874.6086595,76,-120.27291870117188
1740276950.829392,81,-109.53624725341797
1740276977.6280816,83,-115.10624694824219
1740277007.0902734,85,-111.51374816894531
1740277026.600348,86,-113.44750213623047
1740277095.489949,91,-113.30291748046875
1740277139.8114839,94,-110.78333282470703
1740277204.9017198,98,-112.96375274658203
1740277215.1808558,99,-104.3125
1740277240.4774764,101,-109.33291625976562
1740277260.7627547,102,-105.10874938964844
1740277291.574174,104,-104.14749908447266
1740277354.7006636,109,-103.78624725341797
1740277388.4765797,111,-104.08875274658203
1740277402.177355,112,-102.64250183105469
1740277402.9736896,112,-108.07749938964844
1740277405.057972,112,-112.82499694824219
1740277423.046775,113,-111.4625015258789
1740277428.0311816,114,-112.05999755859375
1740277434.1257937,114,-104.54374694824219
1740277436.9274046,114,-108.41124725341797
1740277461.2988539,116,-107.67124938964844
1740277577.254493,124,-107.76625061035156
1740277613.8702853,126,-109.16625213623047
1740277779.6381428,138,-116.56999969482422
1740277828.6001177,141,-107.17208099365234
1740277830.0370195,141,-110.71749877929688
1740277919.487418,147,-102.17833709716797
1740277973.6175635,151,-107.66000366210938
1740277986.5923147,152,-101.55999755859375
1740277987.0418103,152,-110.75
1740278029.68394,155,-101.7300033569336
1740278159.175589,164,-105.73999786376953
1740278262.4976726,171,-101.37625122070312
1740278263.2860336,171,-101.5562515258789
1740278297.5198843,173,-111.06625366210938
1740278351.509114,177,-106.75
1740278407.51333,181,-101.2562484741211
1740278411.4126086,181,-101.10250091552734
1740278490.5250347,186,-101.23416900634766
1740278513.8985078,188,-101.18250274658203
1740278572.3285398,192,-105.58999633789062
1740278618.0962796,195,-105.30249786376953
1740278692.2200449,200,-101.33000183105469
1740278720.567002,202,-101.05500030517578
1740278783.6606872,206,-101.05874633789062
1740278848.3306022,211,-100.51625061035156
1740278912.1516347,215,-100.65875244140625
1740278925.403076,216,-100.9124984741211
1740278940.8005824,217,-102.0504150390625
1740279043.7150762,224,-100.9175033569336
1740279045.8229995,224,-100.6050033569336
1740279055.181016,225,-101.14958190917969
1740279134.5489547,230,-105.09500122070312
1740279146.154597,231,-100.56749725341797
1740279173.5950165,233,-100.67375183105469
1740279215.4757068,236,-105.53375244140625
1740279274.0984268,240,-100.21499633789062
1740279333.1983016,244,-100.54624938964844
1740279334.1670601,244,-100.15750122070312
1740279377.051316,247,-100.37875366210938
1740279395.2412581,248,-100.42250061035156
1740279551.8453898,259,-100.71624755859375
1740279563.493087,260,-100.29750061035156
1740279606.4041703,263,-100.11499786376953
1740279698.5442593,269,-100.5
1740279797.842768,276,-105.56500244140625
1740279829.409984,278,-105.11000061035156
1740279890.4097083,282,-100.42500305175781
1740279931.4318144,285,-105.53125
1740279935.2318752,285,-105.18374633789062
1740279961.888733,287,-100.4625015258789
1740280021.2080677,291,-100.8125
1740280131.06828,299,-104.71499633789062
1740280180.7598193,302,-100.54374694824219
1740280194.9514132,303,-100.74749755859375
1740280249.870641,307,-100.5687484741211
1740280265.430333,308,-100.26625061035156
1740280311.2249537,311,-109.46125030517578
1740280416.7131314,318,-105.87374877929688
1740280457.8124294,321,-100.81124877929688
1740280481.8614125,323,-101.21875
1740280547.85684,327,-105.41124725341797
1740280549.0757601,327,-100.40249633789062
1740280558.8744514,328,-105.28375244140625
1740280661.1338584,335,-102.62833404541016
1740280745.3690012,341,-100.6050033569336
1740280762.7754047,342,-100.53125
1740280852.0065832,348,-101.01499938964844
1740280883.35442,350,-100.62374877929688
1740280999.2568977,358,-105.34124755859375
1740281050.969811,362,-105.94249725341797
1740281098.3086038,365,-100.4749984741211
1740281107.4035468,366,-100.2125015258789
1740281109.4847863,366,-101.20207977294922
1740281121.2589357,367,-105.3637466430664
1740281142.2320385,368,-100.74624633789062
1740281280.9797835,378,-129.6387481689453
1740281347.467645,382,-105.07499694824219
1740281357.3438325,383,-100.6050033569336
1740281383.8394592,385,-105.3949966430664
1740281496.0014079,392,-104.86624908447266
1740281550.823445,396,-100.31124877929688
1740281634.5300107,402,-100.90750122070312
1740281664.2244444,404,-100.48999786376953
1740281768.0220816,411,-114.5999984741211
1740281771.05518,411,-100.79666900634766
1740281780.0235815,412,-101.12833404541016
1740281850.4907274,417,-105.52999877929688
1740281868.4877486,418,-100.23249816894531
1740281873.803993,418,-130.7254180908203
1740281942.908186,423,-100.63749694824219
1740281968.1260436,425,-100.5
1740282012.364215,428,-100.4574966430664
1740282145.9145253,437,-100.67874908447266
1740282170.701558,439,-100.49874877929688
1740282186.3769057,440,-105.3375015258789
1740282189.5124319,440,-100.94499969482422
1740282232.672491,443,-130.66749572753906
1740282277.9988315,446,-105.13749694824219
1740282427.8902814,456,-100.74500274658203
1740282469.4841757,459,-100.68374633789062
1740282493.1703854,461,-100.71375274658203
1740282555.2029684,465,-101.66041564941406
1740282581.1216798,467,-100.67874908447266
1740282641.241778,471,-109.83999633789062
1740282652.865644,472,-100.67124938964844
1740282716.0994782,476,-105.4800033569336
1740282737.0192442,478,-101.02375030517578
1740282746.6717637,478,-100.63874816894531
1740282857.396516,486,-101.65875244140625
1740282902.3185377,489,-105.36750030517578
1740283014.8082788,497,-105.1187515258789
1740283033.079044,498,-101.31583404541016
1740283176.899055,508,-104.89875030517578
1740283179.77769,508,-100.87999725341797
1740283264.0232935,514,-106.15083312988281
1740283323.086812,518,-101.12374877929688
1740283354.6159077,520,-105.34750366210938
1740283416.378723,524,-101.0512466430664
1740283442.1535656,526,-101.20375061035156
1740283455.6935914,527,-105.54499816894531
1740283498.8032563,530,-109.26499938964844
1740283530.8670466,532,-101.47125244140625
1740283531.539219,532,-105.0625
1740283546.5265806,533,-100.87999725341797
1740283589.7727525,536,-104.89875030517578
1740283599.1747105,537,-101.4000015258789
1740283639.6349008,540,-102.56375122070312
1740283640.8683054,540,-101.09249877929688
1740283668.5453608,542,-110.10124969482422
1740283685.2549915,543,-104.65625
1740283688.0710013,543,-101.15374755859375
1740283688.8654325,543,-109.1937484741211
1740283726.1089065,546,-101.2612533569336
1740283788.0448508,550,-101.22624969482422
1740283802.299256,551,-101.16999816894531
1740283806.241467,551,-101.14250183105469
1740283861.302342,555,-101.09249877929688
1740283862.1325655,555,-101.03874969482422
1740283907.0736594,558,-100.68624877929688
1740284023.6342046,566,-100.88500213623047
1740284062.9776883,569,-101.65083312988281
1740284077.4779456,570,-100.99250030517578
1740284097.8309429,571,-101.58999633789062
1740284108.1166704,572,-100.6312484741211
1740284134.7768855,574,-105.71749877929688
1740284196.2053647,578,-106.32250213623047
1740284223.7214944,580,-106.15374755859375
1740284273.8940277,583,-105.34625244140625
1740284359.1321807,589,-106.04000091552734
1740284431.977593,594,-101.45999908447266
1740284434.0969555,594,-101.10874938964844
1740284462.147722,596,-101.00250244140625
1740284487.6392043,598,-100.9375
1740284560.1723049,603,-100.51249694824219
1740284578.6218565,604,-101.81749725341797
1740284593.7720537,605,-105.08875274658203
1740284671.974235,610,-101.04374694824219
1740284756.6398573,616,-100.71624755859375
1740284797.5178466,619,-109.2249984741211
1740284955.4351919,630,-100.89375305175781
1740285105.473325,640,-100.94999694824219
1740285150.2815144,643,-100.59375
1740285207.2812355,647,-100.59375
1740285219.638027,648,-105.20500183105469
1740285237.6189985,649,-100.6449966430664
1740285252.7078736,650,-104.63249969482422
1740285264.1286242,651,-100.59375
1740285275.6453443,652,-129.7587432861328
1740285369.5601358,658,-100.6449966430664
1740285487.866899,666,-100.94999694824219
1740285490.5683978,666,-101.38249969482422
1740285564.4177215,671,-129.59375
1740285594.3558464,673,-100.59375
1740285633.5293388,676,-100.67500305175781
1740285649.2253873,677,-100.59375
1740285692.0686738,680,-105.27124786376953
1740285791.4131908,687,-101.5737533569336
1740285842.3666453,690,-100.4437484741211
1740285986.0225656,700,-100.94999694824219
1740286089.1572225,707,-100.66874694824219
1740286140.4379008,711,-104.8812484741211
1740286144.525265,711,-100.49124908447266
1740286162.1209176,712,-129.96249389648438
1740286176.1435673,713,-100.49124908447266
1740286220.1573327,716,-100.51374816894531
1740286260.164439,719,-110.17833709716797
1740286394.117216,728,-100.49124908447266
1740286396.6444623,728,-100.83000183105469
1740286421.3969896,730,-100.51374816894531
1740286425.7731776,730,-101.33125305175781
1740286436.008537,731,-100.45375061035156
1740286502.2910311,735,-105.64624786376953
1740286511.5330799,736,-134.67750549316406
1740286526.8011549,737,-105.25125122070312
1740286572.76586,740,-105.48625183105469
1740286586.8092287,741,-101.09625244140625
1740286734.0055037,751,-100.90750122070312
1740286797.059242,755,-100.49124908447266
1740286863.9469864,760,-100.90625
1740286903.7646236,762,-100.51374816894531
1740287015.016452,770,-100.99250030517578
1740287016.3499877,770,-100.68374633789062
1740287041.2917564,772,-100.90750122070312
1740287061.6273549,773,-101.67375183105469
1740287210.0282218,783,-100.82125091552734
1740287231.5812118,785,-105.84124755859375
