Wall time,Step,Value
1740189688.238166,1,-181.54208374023438
1740189688.7673945,1,-176.17750549316406
1740189689.2754555,1,-174.70333862304688
1740189689.7844431,1,-178.33291625976562
1740189690.3113205,1,-173.367919921875
1740189690.785732,1,-178.65333557128906
1740189691.327397,1,-177.84375
1740189691.8018165,1,-171.84249877929688
1740189692.326235,1,-182.2062530517578
1740189692.8399982,1,-172.5308380126953
1740189693.4051068,1,-184.37709045410156
1740189693.9916947,1,-175.72291564941406
1740189694.5983727,1,-181.2554168701172
1740189695.1272218,1,-182.11375427246094
1740189695.6968207,1,-171.11666870117188
1740189696.2701025,1,-179.58792114257812
1740189696.7738807,1,-167.59083557128906
1740189697.5273583,1,-174.35000610351562
1740189698.3785095,1,-182.86582946777344
1740189699.3363037,1,-170.0920867919922
1740189700.119315,1,-184.63250732421875
1740189700.6038837,1,-170.7675018310547
1740189701.1613052,1,-177.93374633789062
1740189701.7101963,1,-190.87625122070312
1740189702.1918254,1,-175.29124450683594
1740189702.7539444,1,-195.25625610351562
1740189703.3294277,1,-186.538330078125
1740189703.892406,1,-171.53041076660156
1740189704.8048947,1,-186.02667236328125
1740189705.6341195,1,-174.8262481689453
1740189706.511184,1,-167.45083618164062
1740189707.0745027,1,-183.32167053222656
1740189707.560891,1,-187.49208068847656
1740189715.554841,2,-171.23541259765625
1740189716.076097,2,-173.06875610351562
1740189716.6382155,2,-174.5991668701172
1740189717.1624606,2,-177.20042419433594
1740189717.738532,2,-173.5816650390625
1740189718.6395154,2,-181.71958923339844
1740189719.4453633,2,-168.1374969482422
1740189720.3732574,2,-167.3662567138672
1740189721.0659406,2,-188.88583374023438
1740189721.5642736,2,-180.9441680908203
1740189722.1072037,2,-176.17083740234375
1740189722.6513827,2,-170.04791259765625
1740189723.150721,2,-187.96041870117188
1740189723.7028632,2,-179.180419921875
1740189724.1852486,2,-173.98666381835938
1740189725.014066,2,-192.46249389648438
1740189726.0346498,2,-179.57958984375
1740189726.870851,2,-175.59083557128906
1740189727.5127046,2,-178.58082580566406
1740189728.075819,2,-182.17750549316406
1740189728.570165,2,-179.31541442871094
1740189729.1402564,2,-178.69332885742188
1740189729.7089045,2,-176.4812469482422
1740189730.2182007,2,-173.66375732421875
1740189730.759388,2,-168.59249877929688
1740189731.433132,2,-178.77708435058594
1740189732.439365,2,-174.4983367919922
1740189733.4021425,2,-175.8008270263672
1740189734.0499754,2,-181.2062530517578
1740189734.610752,2,-183.91749572753906
1740189735.1090841,2,-180.56875610351562
1740189735.6512687,2,-172.89833068847656
1740189743.2396715,3,-177.64791870117188
1740189743.802787,3,-170.34083557128906
1740189744.3031123,3,-178.83583068847656
1740189744.8827522,3,-173.67625427246094
1740189745.5365627,3,-172.3816680908203
1740189746.4345572,3,-186.68458557128906
1740189747.357468,3,-176.26416015625
1740189748.1797173,3,-181.16458129882812
1740189748.781703,3,-188.30624389648438
1740189749.3368442,3,-163.2866668701172
1740189749.8528223,3,-177.4879150390625
1740189750.4358706,3,-175.24374389648438
1740189750.985032,3,-163.3008270263672
1740189751.5072842,3,-181.5050048828125
1740189752.14202,3,-189.85166931152344
1740189753.0061276,3,-181.17333984375
1740189753.9569452,3,-172.7183380126953
1740189754.7946594,3,-178.26458740234375
1740189755.351795,3,-185.55792236328125
1740189755.9218872,3,-179.76083374023438
1740189756.4650686,3,-170.1679229736328
1740189757.0471203,3,-176.0379180908203
1740189757.6501029,3,-180.5416717529297
1740189758.1703613,3,-167.0987548828125
1740189758.7484252,3,-175.45249938964844
1740189759.798997,3,-180.52207946777344
1740189760.6521413,3,-174.90708923339844
1740189761.4614346,3,-177.3316650390625
1740189762.0622196,3,-170.3804168701172
1740189762.5446057,3,-168.77667236328125
1740189763.133634,3,-185.61000061035156
1740189770.4183927,4,-172.72207641601562
1740189770.9396474,4,-174.22999572753906
1740189771.522696,4,-169.97874450683594
1740189772.0042033,4,-164.34249877929688
1740189772.568315,4,-169.85125732421875
1740189773.1463802,4,-177.73541259765625
1740189773.8579974,4,-170.5887451171875
1740189774.8651836,4,-173.8745880126953
1740189775.7512178,4,-173.9441680908203
1740189776.4628367,4,-173.4079132080078
1740189776.9980462,4,-176.55499267578125
1740189777.5143855,4,-174.33375549316406
1740189778.0397217,4,-170.20458984375
1740189778.6028588,4,-170.30125427246094
1740189779.1216273,4,-176.24749755859375
1740189779.6964004,4,-175.382080078125
1740189780.2175813,4,-169.02667236328125
1740189781.0747607,4,-174.63833618164062
1740189781.9349868,4,-167.27291870117188
1740189782.7536983,4,-172.58375549316406
1740189783.4732904,4,-174.625
1740189784.0224526,4,-167.8866729736328
1740189784.6359472,4,-172.3129119873047
1740189785.1950758,4,-167.74790954589844
1740189785.7153344,4,-175.13333129882812
1740189786.379981,4,-180.86582946777344
1740189786.952066,4,-169.35708618164062
1740189787.4962447,4,-167.52125549316406
1740189788.4263475,4,-159.34666442871094
1740189789.2635627,4,-169.67457580566406
1740189796.2026434,5,-170.96124267578125
1740189797.1242418,5,-167.2695770263672
1740189797.9998174,5,-154.04624938964844
1740189798.7694743,5,-162.11375427246094
1740189799.2810678,5,-167.6304168701172
1740189799.8461921,5,-168.4391632080078
1740189800.4053206,5,-174.10125732421875
1740189800.9544828,5,-161.47999572753906
1740189801.5475767,5,-169.0416717529297
1740189802.0689578,5,-172.80250549316406
1740189802.666956,5,-169.98333740234375
1740189803.7139401,5,-172.3420867919922
1740189804.5686162,5,-159.2879180908203
1740189805.5094676,5,-184.0433349609375
1740189806.095506,5,-174.0116729736328
1740189806.602808,5,-168.4945831298828
1740189807.135531,5,-164.51416015625
1740189807.691017,5,-165.5433349609375
1740189808.1886888,5,-171.87290954589844
1740189808.7568457,5,-166.3574981689453
1740189809.2442145,5,-159.725830078125
1740189809.8338432,5,-162.46791076660156
1740189810.716179,5,-166.76416015625
1740189811.6620123,5,-170.0749969482422
1740189812.5508354,5,-167.14999389648438
1740189813.0811052,5,-175.64625549316406
1740189813.611653,5,-159.4425048828125
1740189814.2257795,5,-182.26541137695312
