Step,Value
1527,-181.2835
1528,-183.2065208
1529,-183.7308333
1530,-185.0525625
1531,-183.0340208
1532,-187.9036458
1533,-185.2071875
1534,-182.5791667
1535,-182.1521667
1536,-180.6785
1537,-182.4119167
1538,-182.8355208
1539,-183.10275
1540,-184.5257917
1541,-183.0851667
1542,-185.5175
1543,-187.5078958
1544,-182.5071667
1545,-187.5209792
1546,-189.2425
1547,-186.876125
1548,-183.616625
1549,-183.8517917
1550,-183.8323125
1551,-183.0166458
1552,-186.7526042
1553,-186.0681875
1554,-184.04875
1555,-181.1345833
1556,-183.0294167
1557,-177.4656667
1558,-177.2495833
1559,-180.5319167
1560,-179.468
1561,-184.0145625
1562,-181.4277083
1563,-178.0687708
1564,-181.1423125
1565,-178.74025
1566,-181.1838333
1567,-184.4252917
1568,-184.35
1569,-188.3229583
1570,-187.919625
1571,-182.7467917
1572,-185.4560625
1573,-186.3086667
1574,-185.3500208
1575,-178.7683333
1576,-179.6521458
1577,-178.0128542
1578,-179.8102917
1579,-184.1129375
1580,-185.7293333
1581,-187.7669167
1582,-185.4989167
1583,-182.0522292
1584,-190.2160208
1585,-182.9757292
1586,-181.5339167
1587,-184.571875
1588,-182.9425
1589,-187.0433333
1590,-184.7781667
1591,-180.0646458
1592,-180.1434792
1593,-181.7652708
1594,-181.3908542
1595,-183.3155208
1596,-183.4095208
1597,-188.2058333
1598,-186.0427708
1599,-184.8442292
1600,-185.5350833
1601,-187.396375
1602,-181.97875
1603,-183.6027708
1604,-184.2875
1605,-183.5966458
1606,-185.6180625
1607,-185.8723125
1608,-182.4115417
1609,-183.2090833
1610,-181.0941875
1611,-181.0994167
1612,-181.0556042
1613,-182.0305625
1614,-176.757125
1615,-180.9992708
1616,-183.8377708
1617,-185.2251667
1618,-181.8686042
1619,-184.3131875
1620,-181.5937083
1621,-179.0550208
1622,-179.4738125
1623,-178.2120833
1624,-183.586125
1625,-183.9931875
1626,-184.7603958
1627,-179.2425625
1628,-185.2201875
1629,-187.0541458
1630,-181.602
1631,-182.2288333
1632,-181.560125
1633,-181.6600417
1634,-185.73975
1635,-178.4991667
1636,-180.7044167
1637,-185.1250417
1638,-182.1574375
1639,-182.2446667
1640,-182.4751875
1641,-182.4059167
1642,-179.434875
1643,-178.6190625
1644,-181.1554375
1645,-182.6218542
1646,-181.2728125
1647,-181.1987917
1648,-179.8841875
1649,-183.133625
1650,-183.3173333
1651,-182.8909792
1652,-179.9453958
1653,-180.8506458
1654,-185.9771875
1655,-187.2016667
1656,-185.102625
1657,-184.9265417
1658,-185.8525208
1659,-191.4752917
1660,-184.5779792
1661,-182.6249375
1662,-185.521625
1663,-185.5219583
1664,-182.3962917
1665,-186.4048125
1666,-180.5548125
1667,-184.0284792
1668,-184.0835417
1669,-181.1267917
1670,-177.854125
1671,-183.8591875
1672,-184.9939583
1673,-192.6190625
1674,-185.8913958
1675,-186.4348125
1676,-186.2990625
1677,-187.4042292
1678,-184.75325
1679,-183.8718958
1680,-181.8864375
1681,-187.6620417
1682,-187.0667917
1683,-187.3317292
1684,-185.0599167
1685,-187.5199792
1686,-184.59675
1687,-179.1193958
1688,-182.389375
1689,-182.2564583
1690,-184.1179167
1691,-183.1576667
1692,-179.8169583
1693,-182.453875
1694,-182.6092917
1695,-186.2816667
1696,-187.226
1697,-183.3401458
1698,-189.1747708
1699,-181.7519167
1700,-181.2486667
1701,-184.691625
1702,-182.5379167
1703,-182.2212292
1704,-181.3161875
1705,-182.8286667
1706,-182.6898333
1707,-179.5234375
1708,-187.7527083
1709,-182.4097708
1710,-183.0857708
1711,-182.2891458
1712,-183.1865417
1713,-184.2413125
1714,-189.2998542
1715,-181.7185
1716,-186.1169167
1717,-185.9126042
1718,-182.9406458
1719,-180.3448125
1720,-182.0593333
1721,-182.7079167
1722,-179.9319167
1723,-192.0545
1724,-187.537625
1725,-184.8162708
1726,-185.6993958
1727,-186.086625
1728,-185.5025833
1729,-183.5030625
1730,-183.1306667
1731,-184.1600208
1732,-188.9368542
1733,-190.030375
1734,-185.8628542
1735,-186.3785208
1736,-182.675875
1737,-179.6090417
1738,-180.4078125
1739,-180.9352917
1740,-183.1233542
1741,-174.9937292
1742,-179.200875
1743,-180.4933125
1744,-179.3262292
1745,-176.2381875
1746,-178.2475625
1747,-178.9108958
1748,-177.5017917
1749,-182.7488542
1750,-180.4979167
1751,-185.17075
1752,-186.3744792
1753,-184.7427708
1754,-185.4473958
1755,-185.5590625
1756,-185.2245625
1757,-183.5593542
1758,-184.9365208
1759,-181.1774583
1760,-182.7330417
1761,-182.0059375
1762,-181.5500625
1763,-180.2172083
1764,-186.2711042
1765,-190.5003333
1766,-184.7311458
1767,-185.4884792
1768,-186.5407083
1769,-185.1820208
1770,-185.7924375
1771,-186.7837917
1772,-186.3162292
1773,-187.9292917
1774,-182.3864375
1775,-182.18925
1776,-182.3024792
1777,-184.8979167
1778,-186.8948333
1779,-182.8231667
1780,-184.3130417
1781,-178.4340625
1782,-181.9334583
1783,-186.1758542
1784,-183.84975
1785,-185.210625
1786,-183.7631875
1787,-178.5155
1788,-178.6582917
1789,-183.8644583
1790,-184.821875
1791,-174.0521042
1792,-177.4153125
1793,-177.3988125
1794,-177.9838542
1795,-182.2920208
1796,-180.6956458
1797,-182.082
1798,-176.2893542
1799,-183.86375
1800,-181.39925
1801,-180.8254583
1802,-186.993875
1803,-188.8086667
1804,-184.8209792
1805,-180.5945625
1806,-184.0112083
1807,-183.7576042
1808,-183.3500208
1809,-183.8374583
1810,-183.2915
1811,-183.1368125
1812,-185.6641042
1813,-186.1039792
1814,-185.7142292
1815,-183.5673958
1816,-185.2401667
1817,-185.1432708
1818,-186.1444375
1819,-185.1480417
1820,-185.1961667
1821,-185.5938125
1822,-185.6762083
1823,-182.7840208
1824,-181.4162292
1825,-179.5522292
1826,-177.6758333
1827,-178.4225833
1828,-180.73175
1829,-181.9361667
1830,-179.63925
1831,-180.4877917
1832,-181.2625417
1833,-182.5334167
1834,-184.4083125
1835,-178.2430833
1836,-183.8571667
1837,-181.6158958
1838,-186.8003333
1839,-185.9808125
1840,-181.6889792
1841,-182.800625
1842,-180.9659583
1843,-184.6870833
1844,-178.25675
1845,-180.2145
1846,-179.2516042
1847,-178.2915417
1848,-175.9793542
1849,-174.5341667
1850,-174.4854583
1851,-179.7130417
1852,-179.9638333
1853,-183.70975
1854,-184.9676875
1855,-189.2248125
1856,-184.104375
1857,-188.3008542
1858,-184.8983333
1859,-182.6766875
1860,-184.5251042
1861,-181.8548125
1862,-185.9106875
1863,-183.7058125
1864,-187.0261042
1865,-190.09875
1866,-193.4506042
1867,-188.7251667
1868,-188.1499167
1869,-185.9418125
1870,-185.380375
1871,-192.2958958
1872,-185.9288958
1873,-189.3977083
1874,-184.5777292
1875,-184.8381667
1876,-186.8756667
1877,-184.5381875
1878,-182.405625
1879,-186.5745833
1880,-182.7018542
1881,-183.0474792
1882,-178.9905208
1883,-182.7473125
1884,-176.2355
1885,-179.4693125
1886,-180.5422292
1887,-174.820875
1888,-175.8620417
1889,-172.922
1890,-176.02575
1891,-178.3920625
1892,-177.81975
1893,-180.3630833
1894,-181.352125
1895,-181.3989583
1896,-183.0014792
1897,-186.5661667
1898,-185.8414167
1899,-186.6557708
1900,-184.7761875
1901,-181.4886667
1902,-183.634625
1903,-187.2934375
1904,-187.7919167
1905,-185.9900208
1906,-185.8086667
1907,-189.1052083
1908,-185.7595625
1909,-185.1334375
1910,-182.493875
1911,-181.0087083
1912,-184.9185417
1913,-186.6102083
1914,-184.635875
1915,-186.4305625
1916,-183.7305625
1917,-185.1216667
1918,-185.5082292
1919,-184.5999167
1920,-184.6138542
1921,-178.2375208
1922,-183.4036042
1923,-182.7249583
1924,-186.0802083
1925,-184.025625
1926,-183.8655
1927,-184.7407083
1928,-182.2907083
1929,-186.3890625
1930,-185.5370833
1931,-180.2016042
1932,-181.908875
1933,-181.3083125
1934,-182.6589583
1935,-184.733875
1936,-184.9946042
1937,-186.9163333
1938,-187.0753125
1939,-187.8642292
1940,-186.5128333
1941,-184.5483125
1942,-190.8276042
1943,-184.9612292
1944,-184.4565
1945,-187.8911667
1946,-183.4588333
1947,-183.9254583
1948,-183.0597292
1949,-184.9162292
1950,-185.43175
1951,-183.5906667
1952,-186.2839792
1953,-181.7251667
1954,-182.769625
1955,-177.0348125
1956,-180.7076667
1957,-187.0527083
1958,-184.4769167
1959,-181.7236042
1960,-181.5706875
1961,-184.3489583
1962,-185.59025
1963,-184.4920625
1964,-183.481375
1965,-185.8936667
1966,-186.4037083
1967,-187.0751458
1968,-185.10825
1969,-184.2351667
1970,-184.746625
1971,-186.421375
1972,-182.5026458
1973,-184.2904792
1974,-185.5277083
1975,-185.8586042
1976,-184.6732917
1977,-186.7054583
1978,-186.026
1979,-182.0496875
1980,-180.6040833
1981,-181.1682917
1982,-181.8159583
1983,-183.2624167
1984,-187.9124375
1985,-182.714875
1986,-184.9610417
1987,-186.4122083
1988,-184.7280417
1989,-185.7127708
1990,-182.8659583
1991,-181.9930417
1992,-180.3751042
1993,-180.5730833
1994,-183.7011458
1995,-186.2166667
1996,-181.81225
1997,-185.3380417
1998,-185.787375
1999,-189.2641667
2000,-189.24975
2001,-187.6525
2002,-183.8421667
2003,-185.0519792
2004,-183.0501042
2005,-182.5368958
2006,-184.8808125
2007,-181.6047917
2008,-185.5471667
2009,-183.4734583
2010,-182.4908958
2011,-178.8330833
2012,-179.6601458
2013,-181.7273333
2014,-183.9412917
2015,-185.0177708
2016,-186.5264375
2017,-182.8881458
2018,-181.5505833
2019,-181.9808958
2020,-182.4546875
2021,-179.9776875
2022,-185.252625
2023,-182.0059583
2024,-184.350625
2025,-183.4646458
2026,-180.7643333
2027,-178.8121042
2028,-186.0237708
2029,-181.1196042
2030,-180.8192292
2031,-188.0920417
2032,-188.0131667
2033,-192.1455
2034,-184.080625
2035,-183.1776042
2036,-181.4162917
2037,-184.0573958
2038,-181.2244583
2039,-183.5467708
2040,-182.7721667
2041,-185.7297292
2042,-188.5498125
2043,-184.8554167
2044,-185.4408333
2045,-185.337375
2046,-182.576
2047,-180.0501458
2048,-183.9294583
2049,-183.9266667
2050,-183.3648333
2051,-183.5792917
2052,-182.4383542
2053,-180.8184792
2054,-179.7349375
2055,-178.4998958
2056,-180.6419583
2057,-182.944125
2058,-182.6407083
2059,-182.8615
2060,-183.4215208
2061,-184.240875
2062,-180.8541042
2063,-181.194375
2064,-181.2559167
2065,-179.6607917
2066,-181.7015
2067,-181.7689167
2068,-181.8594583
2069,-183.2895417
2070,-184.9901458
2071,-182.6331042
2072,-183.4463542
2073,-184.5732917
2074,-184.9107292
2075,-186.9544583
2076,-184.6177292
2077,-183.6900833
2078,-184.3185208
2079,-185.5392292
2080,-184.7225833
2081,-185.2378125
2082,-182.3501458
2083,-183.8853542
2084,-185.1415417
2085,-183.1940625
2086,-187.1116667
2087,-186.4167917
2088,-185.7589375
2089,-184.4227292
2090,-186.8805625
2091,-188.1455625
2092,-187.8234167
2093,-187.692875
2094,-187.3964167
2095,-183.9338542
2096,-182.0584792
2097,-185.5980625
2098,-181.0466875
2099,-187.2465833
2100,-185.6113125
2101,-182.7974375
2102,-182.990125
2103,-179.7156042
2104,-183.6805208
2105,-184.3144167
2106,-185.6242292
2107,-183.7869583
2108,-183.2900417
2109,-184.4869792
2110,-184.8487292
2111,-184.5391042
2112,-186.0639167
2113,-182.1907917
2114,-183.4192292
2115,-183.4399375
2116,-185.6910625
2117,-186.5393333
2118,-183.2043333
2119,-182.2163125
2120,-181.93725
2121,-182.8547917
2122,-188.4861875
2123,-183.3143542
2124,-184.042625
2125,-185.5425208
2126,-185.8479167
2127,-187.1914792
2128,-185.0055208
2129,-183.3776458
2130,-184.6031042
2131,-184.8651458
2132,-183.9175833
2133,-183.6907292
2134,-179.3813333
2135,-179.3214375
2136,-178.193125
2137,-177.6829792
2138,-176.8690208
2139,-178.0423333
2140,-183.4532708
2141,-183.5307708
2142,-182.7178125
2143,-181.234625
2144,-181.3004792
2145,-179.7185625
2146,-181.8380833
2147,-182.9740208
2148,-180.8415
2149,-183.0655208
2150,-182.4518542
2151,-185.1235833
2152,-181.7904583
2153,-181.0027292
2154,-183.5050625
2155,-181.64475
2156,-183.803625
2157,-182.2046667
2158,-183.2037917
2159,-182.7644375
2160,-186.41925
2161,-184.8292708
2162,-181.9269583
2163,-185.6652083
2164,-186.9145208
2165,-188.9803542
2166,-189.269
2167,-185.0681875
2168,-187.7425833
2169,-188.8732917
2170,-188.6267708
2171,-186.512625
2172,-185.7991458
2173,-183.9124792
2174,-184.5592083
2175,-187.6544167
2176,-189.5680833
2177,-189.0546042
2178,-186.4094792
2179,-188.0855833
2180,-189.0876667
2181,-187.9085417
2182,-188.4720208
2183,-188.822125
2184,-187.7572708
2185,-185.1467292
2186,-183.9639583
2187,-187.0368125
2188,-185.766125
2189,-185.5944583
2190,-183.9076458
2191,-186.0203542
2192,-183.0559375
2193,-182.0787292
2194,-186.3984375
2195,-186.155875
2196,-190.2125208
2197,-190.7619583
2198,-189.0355
2199,-185.0727292
2200,-187.942375
2201,-182.9598958
2202,-185.1922917
2203,-183.3321458
2204,-180.6537708
2205,-177.7543542
2206,-180.5584583
2207,-183.5489583
2208,-180.9672708
2209,-182.5296667
2210,-181.5138125
2211,-180.1755417
2212,-177.0936667
2213,-180.58925
2214,-183.0288542
2215,-184.1968958
2216,-180.1128125
2217,-183.8780625
2218,-183.6746458
2219,-185.2254375
2220,-186.2465208
2221,-183.002375
2222,-184.5927083
2223,-185.302125
2224,-187.5562083
2225,-188.7944167
2226,-184.6179375
2227,-183.2366042
2228,-187.264875
2229,-185.0222917
2230,-188.8819583
2231,-184.3934792
2232,-185.2382708
2233,-186.3124375
2234,-186.4735208
2235,-189.1363958
2236,-183.3379167
2237,-186.2133542
2238,-187.01625
2239,-187.6749792
2240,-184.4106667
2241,-185.5411042
2242,-184.7372083
2243,-178.931125
2244,-183.6589583
2245,-180.7114583
2246,-184.0618542
2247,-181.8818958
2248,-182.737875
2249,-181.113625
2250,-183.4398542
2251,-183.0529167
2252,-184.3097917
2253,-186.2745417
2254,-180.4727917
2255,-179.607625
2256,-178.1213958
2257,-181.4121458
2258,-179.5427083
2259,-179.58475
2260,-183.7159792
2261,-181.0866667
2262,-181.5211875
2263,-181.7922292
2264,-184.2842083
2265,-182.7691458
2266,-182.1613958
2267,-184.8474167
2268,-189.416
2269,-188.883625
2270,-186.7256875
2271,-186.9189375
2272,-187.349875
2273,-192.0786042
2274,-190.8022708
2275,-185.6111458
2276,-187.0573542
2277,-188.8872708
2278,-187.7092292
2279,-183.6167292
2280,-189.4284792
2281,-186.888
2282,-186.7461458
2283,-187.0102917
2284,-181.8808542
2285,-184.3354167
2286,-186.3175833
2287,-182.4723333
2288,-183.4195417
2289,-183.5119583
2290,-182.6451042
2291,-182.16125
2292,-182.3269583
2293,-183.81775
2294,-179.7297083
2295,-186.049125
2296,-183.3499583
2297,-181.3325208
2298,-183.001625
2299,-184.096875
2300,-183.2653542
2301,-180.99625
2302,-184.8693958
2303,-184.1646875
2304,-182.2846875
2305,-182.4493333
2306,-183.8046875
2307,-182.55775
2308,-183.7495208
2309,-181.6395
2310,-179.3354583
2311,-181.1161875
2312,-181.1449792
2313,-181.195
2314,-184.4191667
2315,-183.641
2316,-185.4024583
2317,-185.3975
2318,-184.4494583
2319,-183.9645417
2320,-186.485125
2321,-187.6180625
2322,-182.7747083
2323,-188.6123125
2324,-187.7637083
2325,-188.5887708
2326,-190.0192917
2327,-188.2095833
2328,-188.4548125
2329,-186.191625
2330,-187.677125
2331,-188.3468125
2332,-185.34975
2333,-184.3007917
2334,-184.915375
2335,-184.6000208
2336,-184.4127708
2337,-183.7917083
2338,-184.312125
2339,-186.4034167
2340,-184.660875
2341,-190.7535625
2342,-190.7928542
2343,-187.7962917
2344,-187.9620625
2345,-187.5820417
2346,-188.8998125
2347,-182.792875
2348,-185.6327708
2349,-187.1234792
2350,-182.4566042
2351,-187.1848958
2352,-188.6308333
2353,-184.1313125
2354,-184.6793125
2355,-180.2465417
2356,-180.0460833
2357,-180.3626875
2358,-180.6403333
2359,-181.3286875
2360,-181.149
2361,-183.71175
2362,-185.7583125
2363,-186.197875
2364,-184.2706667
2365,-186.0257083
2366,-185.5450833
2367,-186.9723542
2368,-185.6613958
2369,-183.2933958
2370,-182.3437292
2371,-184.1181042
2372,-184.7979167
2373,-183.32025
2374,-182.8159792
2375,-182.3842917
2376,-181.1752083
2377,-182.0819167
2378,-178.9661667
2379,-178.4510833
2380,-177.0103125
2381,-180.8644792
2382,-184.4338958
2383,-182.2235417
2384,-184.7256042
2385,-183.4330208
2386,-183.7108542
2387,-191.2017292
2388,-187.2680833
2389,-188.9829583
2390,-186.1584792
2391,-186.5219792
2392,-183.2873125
2393,-181.2701042
2394,-181.8165208
2395,-181.5731875
2396,-180.0967708
2397,-180.0811458
2398,-179.7003542
2399,-180.9022708
2400,-181.0744583
2401,-179.2557292
2402,-180.7074583
2403,-186.753875
2404,-178.8695417
2405,-176.9977292
2406,-183.5635
2407,-181.8740625
2408,-183.9217708
2409,-185.098875
2410,-184.2443333
2411,-178.1790417
2412,-180.8306667
2413,-180.2221042
2414,-180.5219167
2415,-179.8112292
2416,-183.9618958
2417,-189.0590417
2418,-187.509875
2419,-185.5983958
2420,-182.4769583
2421,-182.4679792
2422,-184.0938958
2423,-180.5116042
2424,-177.968625
2425,-179.0090625
2426,-183.0692708
2427,-190.8455
2428,-182.56375
2429,-184.6541667
2430,-184.8893125
2431,-181.0912083
2432,-181.737625
2433,-183.2248125
2434,-180.5483333
2435,-180.0525417
2436,-183.3251042
2437,-178.0440417
2438,-178.6969792
2439,-182.1747708
2440,-184.7699375
2441,-184.1596875
2442,-183.2291667
2443,-185.9680833
2444,-183.7490417
2445,-184.3633125
2446,-182.8147292
2447,-182.719
2448,-185.1686667
2449,-180.9447083
2450,-178.1289167
2451,-181.93275
2452,-180.1057917
2453,-182.2022292
2454,-184.3713125
2455,-181.270875
2456,-180.773125
2457,-182.7659792
2458,-181.5369375
2459,-181.7160625
2460,-179.5815625
2461,-182.0225833
2462,-180.1649375
2463,-180.8700625
2464,-181.7357917
2465,-183.7318125
2466,-180.9388333
2467,-176.5121458
2468,-178.935125
2469,-185.2372917
2470,-181.5749375
2471,-184.6952083
2472,-183.1204167
2473,-185.6836667
2474,-181.2275625
2475,-180.7932292
2476,-182.9959792
2477,-185.5800417
2478,-187.0432708
2479,-185.8108333
2480,-185.5827917
2481,-185.7384167
2482,-189.8829375
2483,-188.0858333
2484,-189.33225
2485,-188.6440833
2486,-188.5685833
2487,-185.6979167
2488,-190.1688333
2489,-187.5318958
2490,-186.1046875
2491,-190.4261667
2492,-188.2896458
2493,-183.2840625
2494,-184.9318333
2495,-182.165
2496,-181.681
2497,-184.7066875
2498,-180.8980208
2499,-183.1703542
2500,-182.3901458
2501,-180.9824167
2502,-181.075125
2503,-180.5894375
2504,-184.1643958
2505,-180.1059167
2506,-185.0514375
2507,-181.7945625
2508,-180.1638333
2509,-180.5294167
2510,-185.7028333
2511,-186.02425
2512,-182.8970833
2513,-180.2141042
2514,-187.4248125
2515,-185.4003542
2516,-185.2212292
2517,-184.2602917
2518,-186.053625
2519,-182.854125
2520,-186.8373333
2521,-188.3435625
2522,-193.0793125
2523,-192.0872708
2524,-188.9776042
2525,-186.7054583
2526,-188.5539167
2527,-187.727125
2528,-190.2779792
2529,-191.74075
2530,-188.0854583
2531,-186.8478542
2532,-182.8808333
2533,-183.6934375
2534,-188.7400417
2535,-187.1634583
2536,-182.5093125
2537,-184.2042292
2538,-181.6020208
2539,-181.7658333
2540,-179.8047917
2541,-179.5243542
2542,-180.515
2543,-181.2165833
2544,-179.9444167
2545,-188.048125
2546,-189.8792292
2547,-185.4559167
2548,-184.4756458
2549,-184.4236875
2550,-185.1848958
2551,-184.8295625
2552,-186.8735
2553,-186.8428958
2554,-185.6322292
2555,-183.1725
2556,-184.6956458
2557,-183.9081042
2558,-183.1223542
2559,-181.3224167
2560,-186.3312292
2561,-183.9523333
2562,-186.7004375
2563,-184.5920833
2564,-184.2938542
2565,-184.7525625
2566,-184.2255833
2567,-180.4186667
2568,-178.8414375
2569,-180.2471042
2570,-182.6603125
2571,-183.0579167
2572,-184.2111875
2573,-180.9975
2574,-179.6017708
2575,-182.2050625
2576,-182.7360417
2577,-183.3811667
2578,-185.6683333
2579,-180.5091042
2580,-185.8774375
2581,-184.4973125
2582,-186.3522083
2583,-182.8422292
2584,-185.1589583
2585,-183.6494792
2586,-185.4000833
2587,-183.1519583
2588,-181.4048542
2589,-182.7368542
2590,-183.2737083
2591,-182.8709167
2592,-185.291375
2593,-185.7097917
2594,-183.326375
2595,-185.2993125
2596,-181.4905208
2597,-181.9424167
2598,-182.3894792
2599,-179.6183125
2600,-185.9099167
2601,-181.1761667
2602,-178.5591667
2603,-179.0703958
2604,-179.7362083
2605,-179.2721667
2606,-180.4175833
2607,-182.814625
2608,-181.9253125
2609,-180.9405208
2610,-184.3553542
2611,-183.9418958
2612,-180.9277708
2613,-184.7182917
2614,-185.7817083
2615,-183.2247083
2616,-183.0316667
2617,-185.0024167
2618,-183.9536667
2619,-188.0585417
2620,-188.4679167
2621,-188.4292917
2622,-184.5311875
2623,-182.9300417
2624,-179.8255208
2625,-179.8106875
2626,-185.3204792
2627,-186.4391458
2628,-182.0258333
2629,-184.2116875
2630,-186.2347083
2631,-182.644375
2632,-181.9545208
2633,-184.9568333
2634,-186.7295208
2635,-186.318875
2636,-184.4720625
2637,-187.3606875
2638,-183.8597917
2639,-181.4121458
2640,-181.9345208
2641,-184.2507708
2642,-186.3201875
2643,-184.6598542
2644,-185.8479583
2645,-183.8953542
2646,-183.5383542
2647,-183.9376667
2648,-183.7326667
2649,-180.3754375
2650,-180.5945
2651,-182.8260625
2652,-182.1991042
2653,-185.6672708
2654,-180.9639375
2655,-177.784
2656,-179.2718333
2657,-181.95875
2658,-184.439875
2659,-184.5542917
2660,-185.2655625
2661,-185.2439583
2662,-180.1144583
2663,-182.4771667
2664,-180.7145
2665,-181.5237917
2666,-179.9730417
2667,-183.1209583
2668,-182.1945
2669,-183.5780208
2670,-184.7540833
2671,-189.5226458
2672,-187.8095
2673,-185.8611458
2674,-188.4750208
2675,-187.8675
2676,-189.6079583
2677,-188.534375
2678,-186.5183333
2679,-183.2952292
2680,-182.3186875
2681,-180.2310625
2682,-183.9244375
2683,-182.7308958
2684,-182.265125
2685,-181.762
2686,-179.7910417
2687,-179.5100417
2688,-181.7811042
2689,-184.3555
2690,-185.3598542
2691,-184.439625
2692,-181.4699792
2693,-180.6561458
2694,-179.3267292
2695,-180.1194792
2696,-181.5981875
2697,-184.4244792
2698,-181.6978542
2699,-181.601625
2700,-179.1954792
2701,-177.5516875
2702,-178.4292083
2703,-181.929875
2704,-184.2545833
2705,-183.4039792
2706,-180.9132708
2707,-184.2204583
2708,-181.6341458
2709,-182.533375
2710,-179.1029792
2711,-184.4343333
2712,-181.1691042
2713,-179.2104792
2714,-179.7455417
2715,-180.4094583
2716,-182.5291667
2717,-183.3705625
2718,-185.429625
2719,-185.9057708
2720,-186.8962083
2721,-189.7056875
2722,-186.6678958
2723,-188.1017292
2724,-183.2620625
2725,-183.073375
2726,-184.5040625
2727,-186.0381667
2728,-183.73
2729,-185.7852292
2730,-189.8872292
2731,-188.85425
2732,-188.2848958
2733,-187.0228958
2734,-187.9109583
2735,-188.942
2736,-187.16025
2737,-185.9007083
2738,-185.0242708
2739,-185.4377083
2740,-187.2430417
2741,-188.8660625
2742,-185.301625
2743,-185.8523125
2744,-186.4505625
2745,-186.3263958
2746,-184.906375
2747,-185.2715
2748,-186.2237292
2749,-184.33125
2750,-188.9348333
2751,-186.508
2752,-186.7133125
2753,-186.7188958
2754,-185.9738125
2755,-189.1201667
2756,-189.0529583
2757,-189.3345833
2758,-187.2872083
2759,-190.0675208
2760,-185.4266458
2761,-187.0011042
2762,-185.9891458
2763,-182.9729583
2764,-184.4922292
2765,-181.8360208
2766,-183.5647083
2767,-182.2943333
2768,-180.2008542
2769,-182.0381875
2770,-180.9783542
2771,-180.7824375
2772,-183.303375
2773,-181.6798125
2774,-179.1351875
2775,-181.3512917
2776,-178.6690833
2777,-183.8464375
2778,-185.0739375
2779,-185.8644583
2780,-183.5326042
2781,-179.3425833
2782,-185.9828333
2783,-182.8101042
2784,-184.1244792
2785,-181.8882708
2786,-182.2205208
2787,-181.59925
2788,-181.5315417
2789,-184.4864792
2790,-180.1281042
2791,-177.0292708
2792,-179.5899583
2793,-179.4587083
2794,-181.7379167
2795,-185.2510208
2796,-180.0327083
2797,-180.4878333
2798,-181.7507917
2799,-184.1315833
2800,-187.406625
2801,-181.8630833
2802,-182.5186667
2803,-180.0924375
2804,-182.1432083
2805,-177.7607292
2806,-180.0937292
2807,-180.779875
2808,-182.0106875
2809,-181.3230208
2810,-182.8605625
2811,-180.3611875
2812,-180.675625
2813,-183.08775
2814,-184.2739583
2815,-185.3402292
2816,-185.3505417
2817,-183.4470208
2818,-185.1704375
2819,-181.5850208
2820,-179.2376458
2821,-179.2325208
2822,-180.1435833
2823,-182.098125
2824,-181.4111667
2825,-180.9505833
2826,-183.2334583
2827,-181.5542708
2828,-181.5499792
2829,-180.8302083
2830,-181.890625
2831,-183.5650625
2832,-182.7280208
2833,-184.1898125
2834,-184.3241458
2835,-184.9819375
2836,-187.2572083
2837,-185.2246875
2838,-184.1875208
2839,-185.7726667
2840,-183.3420833
2841,-185.1888125
2842,-183.8230833
2843,-183.9453333
2844,-188.7137708
2845,-181.88825
2846,-178.9405417
2847,-180.1153333
2848,-181.77825
2849,-182.8510833
2850,-185.0396667
2851,-184.312875
2852,-188.1643125
2853,-183.6400417
2854,-180.5203542
2855,-183.920125
2856,-183.3379167
2857,-186.7034583
2858,-184.0312292
2859,-183.7144792
2860,-183.3461667
2861,-184.6850625
2862,-184.5908958
2863,-180.5851875
2864,-181.4735833
2865,-178.5189583
2866,-181.7098958
2867,-185.8810833
2868,-183.2421875
2869,-185.7186667
2870,-183.7052708
2871,-182.1660417
2872,-182.9412292
2873,-184.9980833
2874,-182.4243542
2875,-186.0456042
2876,-185.1333125
2877,-182.9322292
2878,-183.3694167
2879,-186.441875
2880,-186.4034583
2881,-185.7788125
2882,-184.4632292
2883,-189.3447083
2884,-191.8811667
2885,-189.5551875
2886,-187.4153125
2887,-183.5974583
2888,-182.7642083
2889,-181.1233958
2890,-180.243375
2891,-179.3754583
2892,-184.530625
2893,-181.7717292
2894,-182.9209375
2895,-182.3765208
2896,-180.1518333
2897,-181.326375
2898,-180.7512708
2899,-180.6765417
2900,-182.6442917
2901,-186.0300833
2902,-188.1161667
2903,-186.4985833
2904,-186.3212917
2905,-184.7019167
2906,-184.1101042
2907,-186.8383333
2908,-188.8357917
2909,-191.6098542
2910,-189.7957917
2911,-188.2450625
2912,-189.7093958
2913,-185.6709583
2914,-186.9660833
2915,-189.33175
2916,-186.8216458
2917,-182.8574375
2918,-184.2117292
2919,-181.46975
2920,-181.8722708
2921,-186.20025
2922,-186.0226458
2923,-184.1484375
2924,-180.6487917
2925,-183.5957292
2926,-183.0092083
2927,-183.7806458
2928,-182.06975
2929,-179.290125
2930,-184.9495208
2931,-179.5240833
2932,-180.6228125
2933,-184.420625
2934,-185.0795
2935,-182.6962708
2936,-182.8530833
2937,-180.7847917
2938,-182.0266458
2939,-181.7913125
2940,-181.2953333
2941,-177.9875
2942,-181.1545625
2943,-180.3753125
2944,-180.8914583
2945,-181.4511667
2946,-181.5892708
2947,-178.4884167
2948,-178.1140833
2949,-177.4682708
2950,-177.2314167
2951,-179.7325208
