Wall time,Step,Value
1739955704.632902,109,-114.66500091552734
1739955723.189756,110,-115.5504150390625
1739955836.872385,118,-111.92208099365234
1739955877.5893018,121,-112.91999816894531
1739956039.841345,132,-115.26249694824219
1739956093.6374547,136,-118.32166290283203
1739956094.996507,136,-121.99958038330078
1739956183.3876681,142,-111.65750122070312
1739956231.2776043,145,-106.37750244140625
1739956244.2013776,146,-112.4124984741211
1739956244.6225753,146,-110.55999755859375
1739956288.0832274,149,-106.76625061035156
1739956416.789418,158,-111.93624877929688
1739956518.2708902,165,-105.89624786376953
1739956519.2117412,165,-109.23625183105469
1739956553.380739,167,-105.77375030517578
1739956608.4565456,171,-111.0737533569336
1739956663.8038898,175,-115.35749816894531
1739956666.987112,175,-107.0512466430664
1739956744.15811,180,-141.20957946777344
1739956767.1883671,182,-110.79875183105469
1739956823.649538,186,-109.08125305175781
1739956868.5015104,189,-117.80750274658203
1739956939.012418,194,-113.56500244140625
1739956966.5703871,196,-107.27124786376953
1739957026.1957662,200,-106.08875274658203
1739957085.1662178,204,-105.71624755859375
1739957152.9807065,209,-109.86499786376953
1739957165.0213618,210,-106.5112533569336
1739957179.996025,211,-109.55249786376953
1739957273.1875963,217,-109.50749969482422
1739957275.0232215,217,-104.60375213623047
1739957283.7501087,218,-110.44125366210938
1739957367.3019803,224,-105.23374938964844
1739957373.7369623,224,-105.07250213623047
1739957401.9536626,226,-106.57833099365234
1739957441.800038,229,-109.14875030517578
1739957497.9871,233,-109.48374938964844
1739957554.848504,237,-105.70166778564453
1739957555.775401,237,-109.91000366210938
1739957596.2196736,240,-113.90249633789062
1739957614.6132681,241,-105.87000274658203
1739957768.73727,252,-102.91374969482422
1739957776.3380036,252,-103.1362533569336
1739957824.0600836,256,-108.89041900634766
1739957916.2214167,262,-104.50375366210938
1739958013.3003607,269,-132.13499450683594
1739958045.245277,271,-103.06124877929688
1739958104.9966052,275,-103.7562484741211
1739958146.0988934,278,-107.39624786376953
1739958149.3127582,278,-108.29291534423828
1739958176.7655325,280,-102.78125
1739958235.8226764,284,-102.59124755859375
1739958342.17725,292,-102.69499969482422
1739958391.190765,295,-132.19000244140625
1739958405.3723626,296,-102.33125305175781
1739958457.559101,300,-108.61125183105469
1739958473.364207,301,-104.25250244140625
1739958519.2210867,304,-102.41625213623047
1739958620.9250326,311,-137.70375061035156
1739958661.873613,314,-105.55999755859375
1739958680.576754,315,-102.26625061035156
1739958749.4781773,320,-133.3212432861328
1739958750.8196876,320,-110.91500091552734
1739958760.4942646,321,-108.1312484741211
1739958863.0513647,328,-107.2300033569336
1739958944.050485,334,-110.49624633789062
1739958961.3303666,335,-103.02708435058594
1739959049.2311912,341,-103.6937484741211
1739959078.7700768,343,-107.75875091552734
1739959191.9560373,351,-103.5875015258789
1739959239.3499513,354,-106.64624786376953
1739959290.817114,358,-102.03874969482422
1739959295.2310512,358,-106.94999694824219
1739959301.889465,359,-104.53250122070312
1739959308.726906,359,-102.57875061035156
1739959333.646394,361,-108.55874633789062
1739959465.0229716,370,-132.25625610351562
1739959535.594763,375,-103.46375274658203
1739959540.036491,375,-108.60708618164062
1739959566.5421357,377,-102.48124694824219
1739959679.879078,385,-111.42250061035156
1739959735.700848,389,-109.84375
1739959820.1723347,395,-102.58374786376953
1739959849.5330381,397,-133.3037567138672
1739959953.0021346,404,-136.3000030517578
1739959955.1971903,404,-108.41500091552734
1739959963.8642287,405,-104.81083679199219
1739960033.435009,410,-109.00875091552734
1739960051.7427366,411,-102.48625183105469
1739960060.671866,412,-133.34124755859375
1739960125.9283102,416,-137.02000427246094
1739960151.662865,418,-107.9749984741211
1739960195.130183,421,-102.8949966430664
1739960327.0802855,430,-107.69041442871094
1739960350.546593,432,-107.58125305175781
1739960364.4194276,433,-103.20458221435547
1739960368.689713,433,-110.64624786376953
1739960410.1113865,436,-103.3687515258789
1739960453.9195054,439,-136.25750732421875
1739960606.6541924,450,-106.8187484741211
1739960642.9183142,452,-103.29875183105469
1739960667.303205,454,-132.3312530517578
1739960734.080529,459,-102.68250274658203
1739960754.592505,460,-106.24124908447266
1739960819.9586473,465,-108.74874877929688
1739960827.2675657,465,-104.73249816894531
1739960894.8462384,470,-136.44833374023438
1739960910.9009352,471,-106.89875030517578
1739960924.6300554,472,-102.8812484741211
1739961028.4412258,479,-102.32499694824219
1739961073.7850199,482,-103.06500244140625
1739961185.1451683,490,-131.23875427246094
1739961202.1585574,491,-130.92250061035156
1739961343.7845006,501,-102.71499633789062
1739961346.930219,501,-103.02124786376953
1739961430.5808163,507,-132.06375122070312
1739961487.1805308,511,-103.77249908447266
1739961518.2355218,513,-131.4187469482422
1739961582.7362485,518,-104.85874938964844
1739961602.4702797,519,-106.8324966430664
1739961615.2310238,520,-102.3687515258789
1739961657.2016094,523,-106.09625244140625
1739961688.9331834,525,-103.00875091552734
1739961689.4390807,525,-106.83499908447266
1739961704.853611,526,-102.77249908447266
1739961748.2801096,529,-102.9124984741211
1739961757.0502045,530,-101.96749877929688
1739961796.773042,533,-106.60624694824219
1739961798.5752614,533,-102.5512466430664
1739961826.80377,535,-111.84375
1739961842.6646633,536,-103.05999755859375
1739961846.2801805,536,-102.27999877929688
1739961878.6316118,538,-102.80999755859375
1739961942.0705495,543,-111.13999938964844
1739961956.1961145,544,-106.72875213623047
1739961960.585691,544,-106.9437484741211
1739962006.7540662,547,-102.23249816894531
1739962007.6648617,547,-107.5374984741211
1739962056.751537,551,-131.81625366210938
1739962171.6137187,559,-102.711669921875
1739962206.3880947,561,-102.2699966430664
1739962220.498821,562,-102.65625
1739962245.035801,564,-101.75875091552734
1739962249.850948,564,-101.86000061035156
1739962275.5280085,566,-101.62750244140625
1739962333.828033,570,-102.00749969482422
1739962360.9120758,572,-105.82624816894531
1739962414.5835927,576,-103.14250183105469
1739962493.8020678,581,-131.39999389648438
1739962563.9181895,586,-102.65499877929688
1739962566.1472785,586,-131.74000549316406
1739962593.596412,588,-102.28125
1739962617.9022534,590,-101.48124694824219
1739962688.5284598,595,-101.70999908447266
1739962705.708079,596,-103.15875244140625
1739962720.4733431,597,-101.25875091552734
1739962796.0378945,602,-102.03874969482422
1739962882.1511164,608,-130.96499633789062
1739962922.6741436,611,-102.28624725341797
1739963074.083041,621,-103.23999786376953
1739963224.908864,632,-106.38874816894531
1739963270.2949154,635,-103.03624725341797
1739963327.3495831,639,-103.71624755859375
1739963339.6689067,640,-102.60749816894531
1739963357.710586,641,-106.69499969482422
1739963372.8361185,642,-107.00499725341797
1739963383.2975795,643,-130.6387481689453
1739963390.809831,643,-101.27249908447266
1739963486.3907712,650,-103.0512466430664
1739963603.1115227,658,-103.86000061035156
1739963604.8901956,658,-102.09500122070312
1739963676.6522706,663,-110.03375244140625
1739963705.811523,665,-101.96375274658203
1739963744.5386693,668,-102.62625122070312
1739963760.545864,669,-107.5737533569336
1739963802.8305204,672,-104.25541687011719
1739963899.051448,679,-102.68000030517578
1739963949.4737089,682,-104.72624969482422
1739964091.9786036,692,-102.34750366210938
1739964193.546708,699,-102.49624633789062
1739964238.858743,702,-135.8800048828125
1739964246.589767,703,-130.9187469482422
1739964263.8533144,704,-102.73124694824219
1739964277.4954362,705,-104.03624725341797
1739964319.7196648,708,-103.92250061035156
1739964353.5990586,710,-103.98999786376953
1739964491.6474798,720,-102.2125015258789
1739964494.3562334,720,-102.7874984741211
1739964518.1076567,722,-102.73124694824219
1739964523.1620972,722,-107.88375091552734
1739964532.3981185,723,-102.66124725341797
1739964595.0096774,727,-102.5374984741211
1739964604.9671736,728,-132.01625061035156
1739964619.8217645,729,-132.5262451171875
1739964664.6653824,732,-102.84124755859375
1739964679.144964,733,-102.95375061035156
1739964822.215845,743,-103.3062515258789
1739964884.6151314,747,-106.60874938964844
1739964949.9971929,752,-103.08999633789062
1739964992.2041507,755,-102.94000244140625
1739965099.0540416,762,-103.28500366210938
1739965100.2715118,762,-107.59124755859375
1739965125.1668298,764,-132.4600067138672
1739965145.1150086,765,-132.32249450683594
1739965295.6891391,776,-101.82125091552734
1739965312.022874,777,-107.70999908447266
1739965316.119797,777,-103.24749755859375
1739965356.661408,780,-103.0250015258789
1739965474.8591278,788,-103.46499633789062
1739965548.663939,793,-107.88999938964844
1739965564.4434927,794,-132.66749572753906
1739965662.929986,801,-133.0087432861328
1739965719.4358869,805,-102.65625
1739965734.882821,806,-104.50749969482422
1739965747.2109315,807,-103.6812515258789
1739965779.7904935,809,-108.08625030517578
1739965852.486989,814,-131.4012451171875
1739965993.5726192,824,-114.96875
1739966071.671186,829,-110.00375366210938
1739966072.1381965,829,-101.98249816894531
1739966109.5666263,832,-103.08000183105469
1739966140.2375507,834,-102.58374786376953
1739966259.7511454,842,-111.84249877929688
1739966283.9414182,844,-102.26625061035156
1739966305.582347,845,-106.04624938964844
1739966387.0636573,851,-107.1500015258789
1739966408.1086028,852,-107.1675033569336
1739966422.0353568,853,-106.33875274658203
1739966443.533395,855,-102.16999816894531
1739966444.1174402,855,-102.1449966430664
1739966459.1518686,856,-131.3387451171875
1739966506.5969443,859,-135.72500610351562
1739966534.7745113,861,-102.29499816894531
1739966545.2429636,862,-107.82624816894531
1739966608.7692661,866,-107.38375091552734
1739966619.5250254,867,-111.2699966430664
1739966638.7211673,868,-101.63500213623047
1739966647.9450362,869,-102.88249969482422
1739966666.7773557,870,-101.75875091552734
1739966740.610298,875,-101.69499969482422
1739966908.343186,887,-106.08499908447266
1739966927.1743755,888,-103.62625122070312
1739966955.4901218,890,-102.08125305175781
1739966981.731403,892,-102.20999908447266
1739966987.8045568,892,-102.22750091552734
1739967033.6116285,895,-103.54041290283203
1739967132.442696,902,-102.47125244140625
1739967172.794951,905,-102.21749877929688
1739967266.7798073,911,-102.10749816894531
1739967271.7244031,912,-105.44499969482422
1739967391.3779256,919,-106.6050033569336
1739967481.0631595,925,-101.9800033569336
1739967484.2374768,925,-101.84500122070312
1739967574.8748887,931,-102.16999816894531
1739967658.255289,937,-132.24874877929688
1739967690.5726197,939,-102.09249877929688
1739967720.7384758,941,-135.84625244140625
1739967773.2898166,945,-101.8812484741211
1739967807.8593388,947,-102.22250366210938
1739967880.6375475,952,-160.7624969482422
1739968064.9080691,965,-101.89749908447266
1739968073.158549,966,-101.99874877929688
1739968149.2606487,971,-101.99874877929688
1739968160.534887,972,-130.97125244140625
1739968216.2114735,976,-101.89250183105469
1739968218.8736415,976,-102.2387466430664
1739968278.7496512,980,-130.77499389648438
1739968294.5862098,981,-101.74624633789062
1739968348.0897112,985,-101.94125366210938
1739968363.158481,986,-101.99874877929688
1739968388.8561492,988,-102.3062515258789
1739968405.2463431,989,-101.60749816894531
1739968433.3253577,991,-101.8550033569336
1739968447.1576376,992,-101.89250183105469
1739968449.9475837,992,-101.54875183105469
1739968451.3092852,992,-101.8550033569336
1739968507.4079208,996,-106.8012466430664
1739968507.8146162,996,-106.6137466430664
1739968540.3237028,998,-101.55500030517578
1739968563.9335833,1000,-101.61250305175781
1739968581.9967484,1001,-101.41500091552734
1739968583.3438752,1001,-101.70874786376953
1739968589.83858,1002,-101.62374877929688
1739968638.738385,1005,-102.23625183105469
1739968648.009446,1006,-101.77625274658203
1739968681.8628042,1008,-101.76374816894531
1739968723.640586,1011,-102.08374786376953
1739968755.195749,1013,-107.52375030517578
1739968783.614368,1015,-102.10124969482422
1739968795.1196756,1016,-101.68624877929688
1739968795.5383291,1016,-102.08374786376953
1739968811.2843044,1017,-101.91000366210938
1739968823.0468192,1018,-101.77749633789062
1739968904.5381427,1024,-106.53874969482422
1739968919.4147918,1025,-101.77749633789062
1739968967.3404005,1028,-101.72374725341797
1739968968.702501,1028,-101.97000122070312
1739968969.1230252,1028,-101.76374816894531
1739969006.3893886,1031,-105.9000015258789
1739969022.8160944,1032,-101.91999816894531
1739969120.6046233,1039,-101.59124755859375
1739969183.9671392,1043,-101.91500091552734
1739969229.0306304,1046,-136.29124450683594
1739969279.473956,1050,-106.25749969482422
1739969295.5304234,1051,-101.91500091552734
1739969355.264983,1055,-106.29499816894531
1739969356.641097,1055,-106.6675033569336
1739969358.8806775,1055,-101.80374908447266
1739969410.6335819,1059,-106.2437515258789
1739969424.1904178,1060,-106.23750305175781
1739969475.2169974,1063,-102.37249755859375
1739969504.3296127,1065,-102.09625244140625
1739969617.9907613,1073,-106.34124755859375
1739969647.6459563,1075,-101.90374755859375
1739969700.9725883,1079,-101.57624816894531
1739969718.5961607,1080,-106.6187515258789
1739969733.0537994,1081,-103.80500030517578
1739969741.0196102,1082,-131.77000427246094
1739969855.6908994,1090,-101.49250030517578
1739970027.7718053,1102,-103.54000091552734
1739970033.6801958,1102,-101.64250183105469
1739970059.4744418,1104,-160.4187469482422
1739970087.9254107,1106,-102.08499908447266
1739970106.305407,1107,-101.45999908447266
1739970189.671914,1113,-102.7925033569336
1739970215.4428775,1115,-101.45999908447266
1739970243.6189754,1117,-101.66000366210938
1739970307.2001114,1121,-101.45999908447266
1739970402.7507188,1128,-101.57624816894531
1739970453.9355977,1131,-101.45999908447266
1739970520.155723,1136,-101.9487533569336
1739970521.9576924,1136,-101.45999908447266
1739970633.102201,1144,-130.99749755859375
1739970669.1621358,1146,-135.20249938964844
1739970679.269079,1147,-165.26832580566406
1739970704.6790142,1149,-130.89125061035156
1739970709.1580002,1149,-102.10749816894531
1739970726.2765944,1150,-101.02874755859375
1739970762.322627,1153,-130.89125061035156
1739970778.371346,1154,-130.6162567138672
1739970829.0988054,1157,-101.18499755859375
1739970842.588703,1158,-130.6162567138672
1739970879.5694883,1161,-101.18499755859375
1739970958.1012876,1166,-106.66500091552734
1739970996.218639,1169,-101.38500213623047
1739971055.1545835,1173,-102.39125061035156
1739971065.622909,1174,-131.42208862304688
1739971080.0872762,1175,-130.91624450683594
1739971128.7771468,1178,-130.81124877929688
1739971170.5487127,1181,-131.00999450683594
1739971246.9019718,1186,-130.95375061035156
1739971348.905212,1193,-101.56625366210938
1739971376.3046942,1195,-101.66000366210938
1739971399.7203867,1197,-102.02625274658203
1739971461.55577,1201,-101.56500244140625
1739971498.2728992,1204,-117.20375061035156
1739971499.501318,1204,-106.44625091552734
1739971526.9278727,1206,-101.38500213623047
1739971543.0522428,1207,-102.52874755859375
1739971591.4659271,1210,-110.66124725341797
1739971693.1915517,1217,-140.30624389648438
1739971742.2927494,1221,-131.38125610351562
1739971809.7850552,1225,-101.69625091552734
1739971817.631223,1226,-102.11000061035156
1739971945.187432,1235,-130.75125122070312
1739971965.635186,1236,-140.22250366210938
1739972021.0857997,1240,-130.47000122070312
1739972048.924778,1242,-130.47999572753906
1739972110.5588167,1246,-135.0399932861328
1739972181.195151,1251,-130.38624572753906
1739972192.605977,1252,-130.27999877929688
1739972196.7124798,1252,-131.20875549316406
1739972253.7136662,1256,-130.71499633789062
1739972296.1960516,1259,-130.67625427246094
1739972380.983585,1265,-102.05874633789062
1739972392.3044963,1266,-101.64875030517578
1739972445.3417838,1269,-101.85874938964844
1739972512.314429,1274,-101.62999725341797
1739972600.700856,1280,-101.82250213623047
1739972627.8136811,1282,-100.96875
1739972683.178505,1286,-100.98249816894531
1739972771.8842356,1292,-138.9499969482422
1739972787.2971342,1293,-130.29624938964844
1739972804.238439,1294,-130.10125732421875
1739972849.6423686,1297,-134.6787567138672
1739972861.5032675,1298,-130.6649932861328
1739972949.6699183,1304,-130.70375061035156
1739972959.8819973,1305,-135.1425018310547
1739973032.5428247,1310,-101.61000061035156
1739973078.9956887,1313,-135.20750427246094
1739973264.7863028,1323,-101.61000061035156
1739973417.205054,1330,-101.61000061035156
1739973418.1449077,1330,-101.58999633789062
1739973449.474429,1331,-130.68499755859375
1739973451.2491653,1331,-131.69375610351562
1739973567.553216,1336,-130.5812530517578
1739973829.124793,1347,-101.38249969482422
1739973834.4441004,1347,-101.2750015258789
1739973839.7451422,1347,-106.69000244140625
1739973850.305197,1348,-101.54624938964844
1739973851.194634,1348,-101.53624725341797
1739973989.9383442,1353,-105.99749755859375
1739974277.8005362,1365,-104.1995849609375
1739974393.6744275,1370,-101.74250030517578
1739974401.6905766,1370,-105.86499786376953
1739974413.565419,1371,-101.73750305175781
1739974434.6745965,1372,-101.0875015258789
1739974548.4942808,1377,-104.25833129882812
1739974642.9791138,1381,-106.05249786376953
1739974747.1179576,1386,-101.4124984741211
1739974748.786374,1386,-101.88375091552734
1739974780.3542347,1387,-105.59124755859375
1739974801.0792336,1388,-101.55500030517578
1739975107.3179536,1402,-101.74250030517578
1739975139.4966366,1404,-107.09874725341797
1739975185.5427494,1406,-101.71125030517578
1739975312.9668276,1412,-131.22125244140625
1739975323.0423303,1412,-102.0512466430664
1739975425.8781688,1417,-102.00375366210938
1739975454.7848668,1418,-101.7300033569336
1739975496.9857826,1420,-107.9433364868164
1739975889.111763,1438,-102.54374694824219
1739975915.3149986,1439,-101.46375274658203
1739975938.211387,1440,-110.44750213623047
1739975959.209293,1441,-101.68000030517578
1739975984.964542,1442,-101.4375
1739976003.3815072,1443,-101.83875274658203
1739976018.7135377,1444,-101.49500274658203
1739976136.039717,1449,-101.16874694824219
1739976202.4171603,1452,-101.54750061035156
1739976429.8855827,1463,-107.6362533569336
1739976435.179765,1463,-130.0749969482422
1739976448.520053,1464,-101.23750305175781
1739976499.2565641,1466,-130.24874877929688
1739976501.5495622,1466,-100.90249633789062
1739976524.646389,1467,-101.31625366210938
1739976560.7189772,1469,-101.80750274658203
1739976581.7610888,1470,-101.64375305175781
1739976728.894519,1477,-106.92874908447266
1739976814.97305,1481,-101.80750274658203
1739976815.730479,1481,-101.80750274658203
1739976847.8854814,1482,-100.70249938964844
1739976997.0867314,1489,-101.39250183105469
1739977006.9414823,1490,-100.69125366210938
1739977033.1684115,1491,-101.92375183105469
1739977081.3930862,1493,-100.55750274658203
1739977098.9809933,1494,-100.69125366210938
1739977186.5620964,1498,-100.70999908447266
1739977231.661238,1500,-100.79374694824219
1739977257.7764378,1501,-100.89125061035156
1739977307.7626245,1504,-100.89125061035156
1739977353.70796,1506,-100.68374633789062
1739977492.0654325,1512,-100.89125061035156
1739977506.6322198,1513,-105.17749786376953
1739977615.3402908,1518,-100.49124908447266
1739977658.6438828,1520,-100.60874938964844
1739977760.9194796,1525,-134.95875549316406
1739977771.8327906,1525,-130.12875366210938
1739977792.336391,1526,-134.5812530517578
1739978132.8670847,1542,-101.91874694824219
1739978192.2847323,1545,-100.5425033569336
1739978519.6544502,1560,-100.98999786376953
1739978560.6196175,1562,-105.43875122070312
1739978831.6377127,1574,-100.72125244140625
1739978864.130606,1576,-100.8012466430664
1739978955.2921953,1580,-100.9262466430664
1739979023.9788697,1583,-105.26750183105469
1739979035.5831246,1584,-100.8012466430664
1739979041.740004,1584,-105.23291778564453
1739979090.5686963,1586,-104.99500274658203
1739979103.564529,1587,-100.81124877929688
1739979167.1102016,1590,-130.2949981689453
1739979177.0714178,1590,-100.8012466430664
1739979346.9501843,1598,-130.2949981689453
1739979384.7116556,1600,-100.8012466430664
1739979430.0085518,1602,-100.8012466430664
1739979629.2152474,1611,-106.12249755859375
1739979732.179992,1616,-100.69499969482422
1739979748.2216883,1617,-100.7750015258789
1739979819.3751028,1620,-130.40625
1739979866.819352,1622,-100.7750015258789
1739979922.5287745,1625,-100.90499877929688
1739979983.5308301,1628,-100.9749984741211
1739980122.6960785,1634,-100.90499877929688
1739980134.763573,1635,-100.77375030517578
1739980242.5743716,1640,-100.8062515258789
1739980251.7403862,1640,-100.7750015258789
1739980273.1351707,1641,-100.8062515258789
1739980401.5968013,1647,-100.8062515258789
1739980435.1714573,1649,-107.52749633789062
1739980436.7922058,1649,-100.8062515258789
1739980531.1982472,1653,-100.8062515258789
1739980609.1625125,1657,-100.8062515258789
1739980635.9471145,1658,-100.8062515258789
1739980641.4449916,1658,-100.9312515258789
1739980675.0415678,1660,-100.8062515258789
1739980822.1641388,1667,-110.51249694824219
1739980916.8875365,1671,-100.8062515258789
1739981021.983679,1676,-101.50375366210938
1739981029.1313813,1676,-102.38957977294922
1739981044.233598,1677,-100.8062515258789
1739981065.0342124,1678,-130.96499633789062
1739981084.0485117,1679,-100.77999877929688
1739981143.896569,1682,-105.72750091552734
1739981153.1645653,1682,-106.29499816894531
1739981178.4088635,1683,-130.73374938964844
1739981218.8396654,1685,-100.8062515258789
1739981330.6278558,1690,-100.8062515258789
1739981351.6045754,1691,-101.59874725341797
1739981363.0321198,1692,-105.26499938964844
1739981410.336333,1694,-100.8062515258789
1739981468.594034,1697,-100.8062515258789
1739981470.9628572,1697,-105.42874908447266
1739981509.8745813,1699,-100.80000305175781
1739981705.573545,1708,-130.23875427246094
1739981706.333999,1708,-100.77999877929688
1739981729.2598996,1709,-100.6675033569336
1739981783.8284447,1711,-101.76750183105469
1739981881.5617824,1716,-100.8062515258789
1739981882.414926,1716,-100.8062515258789
1739981923.9424818,1718,-100.8062515258789
1739981956.9340498,1719,-100.7750015258789
1739981969.7261112,1720,-100.77999877929688
1739982159.9495065,1729,-100.85624694824219
1739982257.8732069,1733,-101.07250213623047
1739982473.1213026,1743,-100.8062515258789
1739982512.9356797,1745,-100.8062515258789
1739982578.7536516,1748,-100.6675033569336
1739982662.8439162,1752,-106.0512466430664
1739982748.8213637,1756,-100.77999877929688
1739982771.0035038,1757,-110.9175033569336
1739982783.4462798,1758,-105.5062484741211
1739982793.4344962,1758,-100.91625213623047
1739982794.9180212,1758,-100.77999877929688
1739982905.5277836,1763,-105.81749725341797
1739982913.0022082,1764,-104.93624877929688
1739983004.5685642,1768,-100.87249755859375
1739983006.8579016,1768,-100.6675033569336
1739983221.6423764,1778,-100.79750061035156
1739983227.2271738,1778,-105.21125030517578
1739983302.121168,1782,-110.28125
1739983305.8841774,1782,-100.99749755859375
1739983416.8044598,1787,-101.32125091552734
1739983436.1918647,1788,-101.11125183105469
1739983506.49552,1791,-101.31500244140625
1739983528.1501763,1792,-101.35124969482422
1739983647.9719634,1798,-101.45500183105469
1739983718.3172846,1801,-110.87374877929688
1739983736.1221848,1802,-130.37875366210938
1739983755.4226649,1803,-106.45124816894531
1739983765.5581684,1803,-130.2062530517578
1739983804.7139654,1805,-110.81625366210938
1739983831.034761,1806,-100.97875213623047
1739984085.7260242,1818,-100.97875213623047
1739984151.6256886,1821,-100.97875213623047
1739984186.8174412,1823,-105.81500244140625
1739984201.5365548,1823,-134.54249572753906
1739984300.7702415,1828,-130.4462432861328
1739984343.3356824,1830,-106.33625030517578
1739984346.5379024,1830,-101.42749786376953
1739984359.849899,1831,-130.6425018310547
1739984389.8484037,1832,-100.80249786376953
1739984452.023688,1835,-105.07875061035156
1739984607.9577937,1842,-106.94999694824219
1739984734.4012394,1848,-135.7449951171875
1739984772.3011959,1850,-130.46749877929688
1739984889.3003578,1855,-100.97374725341797
1739985043.9554698,1862,-105.9800033569336
1739985082.4002368,1864,-100.9175033569336
1739985381.163874,1878,-100.7125015258789
1739985427.5280085,1880,-100.7125015258789
1739985499.6010306,1883,-106.20375061035156
1739985844.3029175,1899,-101.13999938964844
1739985905.577057,1902,-135.24374389648438
1739985923.9032125,1903,-101.16874694824219
1739986034.2569788,1908,-100.76625061035156
1739986116.228868,1912,-102.77375030517578
1739986128.6999373,1912,-105.57749938964844
1739986143.3002038,1913,-101.4375
1739986182.566594,1915,-100.7387466430664
1739986269.774606,1919,-100.89125061035156
1739986336.1789808,1922,-105.7612533569336
1739986337.0181713,1922,-100.77124786376953
1739986401.5590665,1925,-100.9574966430664
1739986423.4920592,1926,-130.84625244140625
1739986469.9152586,1928,-101.08125305175781
1739986554.2308087,1932,-100.74874877929688
1739986706.4486427,1939,-100.76374816894531
1739986730.4061544,1940,-100.63874816894531
1739986731.1566422,1940,-100.96499633789062
1739986879.5481465,1947,-100.69125366210938
1739986984.8798501,1952,-100.66874694824219
1739987042.847751,1954,-100.97624969482422
1739987057.5943587,1955,-100.75499725341797
1739987365.534133,1969,-100.78874969482422
1739987488.0692136,1975,-105.42500305175781
1739987515.8811593,1976,-100.6762466430664
1739987573.3815916,1979,-105.37124633789062
1739987678.7437625,1984,-100.75499725341797
1739987708.8328342,1985,-100.77124786376953
1739987712.791484,1985,-100.66874694824219
1739987731.8904932,1986,-100.7387466430664
1739987832.218972,1991,-100.65249633789062
1739988052.7637131,2001,-100.65249633789062
1739988133.396935,2005,-101.31999969482422
1739988245.2323008,2010,-106.10291290283203
1739988336.6217005,2014,-130.1612548828125
1739988351.9421844,2015,-100.67250061035156
1739988382.8176355,2016,-101.24624633789062
1739988416.5401459,2018,-101.35375213623047
1739988508.1816425,2022,-100.7387466430664
1739988522.1385698,2023,-100.80999755859375
1739988526.7307851,2023,-102.02999877929688
1739988529.772636,2023,-105.44625091552734
1739988566.1152344,2025,-101.52625274658203
1739988567.7537498,2025,-101.55874633789062
1739988585.1704214,2026,-100.75499725341797
1739988589.7396765,2026,-100.85749816894531
1739988664.973682,2029,-105.44249725341797
1739988936.3240802,2042,-100.86624908447266
1739989028.712232,2046,-130.6962432861328
1739989060.8354764,2048,-100.83875274658203
1739989155.0898657,2052,-100.67500305175781
1739989182.160379,2053,-100.83875274658203
1739989260.5177317,2057,-100.68624877929688
1739989332.7319922,2060,-100.6762466430664
1739989426.2964718,2065,-101.12124633789062
1739989475.500535,2067,-101.36499786376953
1739989494.014045,2068,-106.45874786376953
1739989548.0788145,2070,-100.6762466430664
