EV,Waiting_time,Charging_time,Total,Reward
0,0.0,1.1624999999999996,3.892499999999999,-3.892499999999999
1,0.0,0.9187499999999997,3.6487499999999993,-3.6487499999999993
2,0.04874999999999906,1.3187499999999999,4.097499999999998,-4.097499999999998
3,0.0,1.0999999999999999,3.8299999999999996,-3.8299999999999996
4,0.0,1.6416666666666673,4.371666666666668,-4.371666666666668
5,0.0,1.0812499999999998,3.81125,-3.81125
6,0.0,1.36875,4.09875,-4.09875
7,0.0,1.1437499999999998,4.013750000000001,-4.013750000000001
8,0.0,1.2999999999999998,4.26,-4.26
9,0.0,0.9062499999999998,3.6362499999999995,-3.6362499999999995
10,0.06499999999999966,1.6249999999999996,4.56,-4.56
11,0.0,1.2999999999999998,4.12,-4.12
12,0.0,1.4499999999999995,4.319999999999999,-4.319999999999999
13,0.042499999999998754,1.6625,4.584999999999999,-4.584999999999999
14,0.0,1.3624999999999998,4.2425,-4.2425
15,0.17999999999999972,1.0249999999999997,3.934999999999999,-3.934999999999999
16,0.0,1.3812499999999996,4.251250000000001,-4.251250000000001
17,0.0,1.5062499999999999,4.356250000000001,-4.356250000000001
18,0.0,1.3375,4.157500000000001,-4.157500000000001
19,0.03749999999999986,1.0812499999999998,3.8487499999999994,-3.8487499999999994
20,0.0,1.21875,4.06875,-4.06875
21,0.0,1.2687500000000003,4.1187499999999995,-4.1187499999999995
22,0.0,0.875,3.835,-3.835
23,0.14624999999999988,1.5999999999999999,4.57625,-4.57625
24,0.0,1.55,4.37,-4.37
25,0.0,1.4499999999999997,4.41,-4.41
26,0.0,1.2374999999999996,4.1175,-4.1175
27,0.0,1.2812499999999998,4.24125,-4.24125
28,0.2124999999999999,1.3562500000000002,4.41875,-4.41875
29,0.7399999999999999,1.6624999999999994,5.2225,-5.2225
