EV,Waiting_time,Charging_time,Total,Reward
0,0.0,1.1624999999999996,3.892499999999999,-3.892499999999999
1,0.0,0.8812499999999998,3.6112499999999996,-3.6112499999999996
2,0.16249999999999987,1.3125,4.205,-4.205
3,0.0,1.0749999999999997,3.8049999999999997,-3.8049999999999997
4,0.0,1.6416666666666673,4.371666666666668,-4.371666666666668
5,0.0,1.11875,3.8487499999999994,-3.8487499999999994
6,0.0,1.36875,4.09875,-4.09875
7,0.0,1.0499999999999996,3.7799999999999994,-3.7799999999999994
8,0.0,1.15625,3.8862499999999995,-3.8862499999999995
9,0.23874999999999913,0.90625,3.874999999999999,-3.874999999999999
10,0.6099999999999997,1.5812499999999998,4.92125,-4.92125
11,0.9124999999999994,1.3125,4.954999999999999,-4.954999999999999
12,0.8649999999999995,1.4062499999999996,5.001249999999999,-5.001249999999999
13,1.2449999999999997,1.5125,5.487499999999999,-5.487499999999999
14,1.0287499999999998,1.3437499999999998,5.102499999999999,-5.102499999999999
15,0.9599999999999995,1.0249999999999997,4.714999999999999,-4.714999999999999
16,1.0649999999999993,1.28125,5.076249999999999,-5.076249999999999
17,1.0499999999999994,1.2999999999999998,5.079999999999999,-5.079999999999999
18,1.9249999999999992,1.5749999999999997,6.229999999999999,-6.229999999999999
19,2.120000000000001,1.1749999999999998,6.025,-6.025
20,2.0950000000000024,1.2625,6.087500000000002,-6.087500000000002
21,1.311666666666667,1.1937500000000003,5.2354166666666675,-5.2354166666666675
22,1.1787499999999997,0.79375,4.7025,-4.7025
23,2.6075000000000026,1.61875,6.9562500000000025,-6.9562500000000025
24,2.265416666666668,1.40625,6.401666666666668,-6.401666666666668
25,2.220000000000002,1.5666666666666673,6.516666666666669,-6.516666666666669
26,1.9124999999999996,1.2187499999999996,5.861249999999999,-5.861249999999999
27,2.3916666666666684,1.16875,6.290416666666668,-6.290416666666668
28,3.2050000000000027,1.3749999999999998,7.310000000000002,-7.310000000000002
29,3.150000000000004,1.5999999999999999,7.480000000000003,-7.480000000000003
