EV,Waiting_time,Charging_time,Total,Reward
0,0.0,0.6249999999999998,3.795,-3.795
1,0.0,0.3750000000000001,3.545,-3.545
2,0.0,0.8937499999999999,4.06375,-4.06375
3,0.0,0.4750000000000002,3.6450000000000005,-3.6450000000000005
4,0.0,0.8000000000000002,3.9700000000000006,-3.9700000000000006
5,0.0,0.625,3.795,-3.795
6,0.0,0.9500000000000002,4.12,-4.12
7,0.024999999999999925,0.4500000000000002,3.6450000000000005,-3.6450000000000005
8,0.0,0.7687499999999999,3.9387499999999998,-3.9387499999999998
9,0.0,0.51875,3.6887500000000006,-3.6887500000000006
10,0.0,1.19375,4.3637500000000005,-4.3637500000000005
11,0.0,0.8250000000000002,3.995,-3.995
12,0.05499999999999993,1.0250000000000001,4.25,-4.25
13,0.09499999999999936,1.1,4.364999999999999,-4.364999999999999
14,0.0,0.8500000000000001,4.0200000000000005,-4.0200000000000005
15,0.0,0.33125000000000027,3.5012500000000006,-3.5012500000000006
16,0.2549999999999999,0.7749999999999996,4.199999999999999,-4.199999999999999
17,0.2899999999999997,0.7249999999999998,4.185,-4.185
18,0.2587499999999998,0.8437499999999997,4.2725,-4.2725
19,0.22499999999999964,0.6250000000000002,4.0200000000000005,-4.0200000000000005
20,0.20374999999999932,0.5937500000000001,3.9674999999999994,-3.9674999999999994
21,0.0,0.7562500000000001,3.9262500000000005,-3.9262500000000005
22,0.0,0.15625,3.32625,-3.32625
23,0.06999999999999926,1.1249999999999998,4.364999999999999,-4.364999999999999
24,0.11624999999999883,0.9499999999999997,4.236249999999998,-4.236249999999998
25,0.06625,0.9062499999999996,4.142499999999999,-4.142499999999999
26,0.2787499999999995,1.1687500000000002,4.6175,-4.6175
27,0.4149999999999998,0.6749999999999997,4.26,-4.26
28,0.3999999999999997,0.9,4.47,-4.47
29,0.4399999999999997,1.25,4.859999999999999,-4.859999999999999
