Wall time,Step,Value
1740836462.9224699,2,-117.7699966430664
1740836471.5829096,3,-117.96499633789062
1740836472.5506709,3,-142.12374877929688
1740836482.7838185,5,-113.39250183105469
1740836490.7291856,6,-108.75749969482422
1740836517.2488208,11,-108.06375122070312
1740836521.7416587,12,-106.79374694824219
1740836566.187888,17,-105.62999725341797
1740836568.8293083,17,-106.66124725341797
1740836584.8571997,19,-105.80500030517578
1740836600.0122108,21,-104.26374816894531
1740836614.7154124,24,-104.7699966430664
1740836615.3054075,24,-108.40125274658203
1740836619.7372043,25,-105.24500274658203
1740836666.111354,35,-104.14250183105469
1740836683.7830105,39,-103.4625015258789
1740836689.127208,40,-105.5512466430664
1740836715.2060633,46,-103.82624816894531
1740836728.9022236,49,-104.84124755859375
1740836735.2362013,50,-103.52375030517578
1740836739.373391,51,-106.37750244140625
1740836762.629156,56,-103.26875305175781
1740836768.450254,57,-104.11624908447266
1740836777.3882446,59,-104.43000030517578
1740836785.6724217,60,-104.27749633789062
1740836824.1418161,64,-103.09124755859375
1740836831.5280418,65,-103.27625274658203
1740836859.068227,70,-102.99124908447266
1740836864.6303625,71,-103.74250030517578
1740836866.7168853,72,-103.48625183105469
1740836872.6618438,73,-104.10250091552734
1740836876.0103223,74,-103.3125
1740836888.4700105,77,-103.3237533569336
1740836937.4099724,88,-103.51374816894531
1740836950.0603297,91,-103.91500091552734
1740836950.3284326,91,-103.88874816894531
1740836952.0014486,91,-104.67500305175781
1740836965.7305868,94,-103.4437484741211
1740836970.2714562,95,-103.9800033569336
1740836993.5021033,100,-104.01000213623047
1740836994.343447,100,-103.6937484741211
1740837007.5601678,103,-105.15499877929688
1740837012.0329275,104,-104.1624984741211
1740837039.231838,110,-103.63749694824219
1740837047.8114285,112,-103.62750244140625
1740837087.5208066,121,-103.20500183105469
1740837113.633102,127,-103.3012466430664
1740837114.5480406,127,-103.6312484741211
1740837122.031031,129,-103.16999816894531
1740837123.1203861,129,-103.4937515258789
1740837144.1752234,134,-104.66625213623047
1740837148.0220976,135,-103.39749908447266
1740837157.1926785,137,-103.55500030517578
1740837162.0988128,138,-103.82499694824219
1740837166.4069955,139,-104.62000274658203
1740837179.4332137,142,-103.5999984741211
1740837185.738253,144,-103.45874786376953
1740837191.285695,145,-103.20625305175781
1740837206.2268186,149,-104.02999877929688
1740837219.3129125,152,-103.83999633789062
1740837225.2249014,153,-103.49500274658203
1740837232.7823856,155,-104.14875030517578
1740837234.2682843,155,-103.69125366210938
1740837242.0491095,157,-103.08999633789062
1740837258.0460608,161,-103.0562515258789
1740837280.0638556,166,-103.19000244140625
1740837288.2799191,168,-103.3862533569336
1740837292.4525988,169,-103.73374938964844
1740837299.3869662,171,-104.09750366210938
1740837299.9346995,171,-103.13999938964844
1740837300.763925,171,-103.58499908447266
1740837322.0548072,176,-103.97374725341797
1740837343.558817,181,-103.36624908447266
1740837352.2343771,183,-102.84375
1740837356.3651931,184,-103.0562515258789
1740837361.542328,185,-103.55874633789062
1740837362.3345695,185,-103.11000061035156
1740837366.0610304,186,-103.05000305175781
1740837393.9334645,191,-104.02999877929688
1740837408.132848,192,-103.11000061035156
1740837421.90364,194,-102.84375
1740837455.9440334,199,-103.07875061035156
1740837474.3954046,203,-103.10749816894531
1740837494.7731016,207,-102.91874694824219
1740837502.377956,209,-102.9800033569336
1740837504.6164656,209,-104.33999633789062
1740837549.9721725,219,-102.84375
1740837555.4385872,220,-103.05374908447266
1740837562.7874799,222,-102.84375
1740837572.435332,224,-103.72250366210938
1740837574.0094476,224,-102.84375
1740837576.206332,225,-102.84375
1740837585.8043737,227,-102.84375
1740837587.291813,227,-103.11000061035156
1740837626.6180747,232,-103.07875061035156
1740837637.2079499,233,-103.22750091552734
1740837663.9756846,237,-103.19625091552734
1740837680.8826103,241,-103.38749694824219
1740837681.2031956,241,-103.07875061035156
1740837681.8109343,241,-103.75125122070312
1740837703.1987274,246,-103.11000061035156
1740837711.5705612,248,-104.27749633789062
1740837712.152614,248,-104.3187484741211
1740837714.0810547,248,-102.84375
1740837726.6831658,251,-103.11000061035156
1740837726.9771821,251,-103.15625
1740837731.5334804,252,-102.8125
1740837733.638437,253,-103.46624755859375
1740837735.0213952,253,-103.15625
1740837747.9426868,256,-103.19625091552734
1740837755.317319,258,-103.3324966430664
1740837758.6063142,259,-103.19625091552734
1740837816.730197,273,-103.12374877929688
1740837841.595091,279,-103.14624786376953
1740837847.453376,280,-104.47750091552734
1740837866.308523,284,-103.19625091552734
1740837950.1490068,296,-103.12374877929688
1740837983.9829192,303,-103.19625091552734
1740838006.148581,308,-103.12374877929688
1740838018.9294748,311,-103.12374877929688
1740838021.4223733,312,-103.12374877929688
1740838047.3572376,318,-102.78375244140625
1740838075.9197867,325,-102.81500244140625
1740838092.0552323,329,-102.81500244140625
1740838106.805497,332,-102.9175033569336
1740838114.5073462,334,-103.61624908447266
1740838115.0381417,334,-103.15499877929688
1740838115.3620572,334,-102.81500244140625
1740838149.9320576,340,-102.81500244140625
1740838212.9696767,348,-103.04125213623047
1740838227.7246637,351,-103.23999786376953
1740838237.2963462,353,-104.07749938964844
1740838248.1444178,356,-103.6812515258789
1740838262.084567,359,-102.81500244140625
1740838317.8958943,372,-103.12249755859375
1740838326.0447059,374,-103.12249755859375
1740838326.6177883,374,-103.12249755859375
1740838350.2910082,380,-103.12249755859375
1740838376.172694,386,-103.12249755859375
1740838382.2495084,387,-103.12249755859375
1740838414.4314907,393,-102.77375030517578
1740838435.3011615,395,-102.77375030517578
1740838441.9310155,396,-102.77375030517578
1740838443.0610478,396,-102.76249694824219
1740838475.1316833,401,-103.19499969482422
1740838503.5674722,407,-102.77375030517578
1740838516.521297,410,-102.77375030517578
1740838529.8066435,413,-102.77375030517578
1740838552.0422573,418,-103.15750122070312
1740838578.4608808,424,-102.77375030517578
1740838582.8345125,425,-102.77375030517578
1740838614.3734121,433,-103.09124755859375
1740838619.722747,434,-103.09124755859375
1740838623.0388641,435,-103.09124755859375
1740838636.50502,438,-103.36499786376953
1740838638.0209472,438,-103.09124755859375
1740838655.0560384,442,-103.09124755859375
1740838687.380113,446,-103.09124755859375
1740838702.6585834,448,-103.09124755859375
1740838703.4439554,448,-103.09124755859375
1740838749.9219627,456,-103.09124755859375
1740838766.190997,460,-102.78375244140625
1740838793.1761518,466,-102.74250030517578
1740838799.4521098,467,-102.74250030517578
1740838809.5896685,470,-103.82875061035156
1740838850.5948348,479,-102.74250030517578
1740838867.5859241,483,-103.06625366210938
1740838868.7998624,483,-102.74250030517578
1740838872.7104237,484,-102.74250030517578
1740838926.0563223,492,-102.74250030517578
1740838952.893265,495,-102.90499877929688
1740838963.274722,497,-102.90499877929688
1740838963.748138,497,-102.90499877929688
1740838980.788169,501,-102.90499877929688
1740838985.8072605,502,-102.90499877929688
1740839003.8684068,506,-102.9375
1740839034.3532248,513,-102.9375
1740839038.4749818,514,-102.9375
1740839039.291251,514,-102.9375
1740839070.2814085,521,-103.15125274658203
1740839072.2153242,522,-102.9375
1740839094.9300797,527,-102.9375
1740839107.5045967,530,-102.9375
1740839136.3764167,536,-102.9375
