Wall time,Step,Value
1741680277.550937,4,-341.5466613769531
1741680279.8585515,4,-343.8712463378906
1741680304.0887337,6,-348.53582763671875
1741680325.4092352,8,-326.3404235839844
1741680384.3167427,14,-263.4287414550781
1741680389.9861157,14,-269.3037414550781
1741680441.581579,19,-308.22625732421875
1741680444.60608,19,-348.3229064941406
1741680462.7536092,21,-338.9224853515625
1741680479.3394873,23,-245.3487548828125
1741680504.1713316,25,-263.9458312988281
1741680505.2862587,25,-282.9912414550781
1741680512.7051737,26,-274.4437561035156
1741680595.5458775,34,-275.24542236328125
1741680626.8163953,37,-283.60540771484375
1741680637.747524,38,-281.2900085449219
1741680688.4397264,43,-268.2341613769531
1741680721.6528845,46,-245.08250427246094
1741680728.4028525,47,-328.2758483886719
1741680767.2441792,51,-274.1925048828125
1741680777.563093,52,-217.69375610351562
1741680796.8968303,54,-210.1770782470703
1741680829.9845119,57,-241.05250549316406
1741680837.0033078,58,-266.9487609863281
1741680875.295911,62,-239.2312469482422
1741680886.037004,63,-288.98291015625
1741680898.1880064,64,-226.2566680908203
1741680904.468503,65,-246.58958435058594
1741680925.320089,67,-328.8166809082031
1741681011.5267608,76,-269.04833984375
1741681031.4195337,78,-285.6387634277344
1741681066.516577,82,-225.44500732421875
1741681106.297943,86,-248.6941680908203
1741681136.0793781,89,-248.2554168701172
1741681217.3832114,96,-225.4791717529297
1741681289.796466,102,-223.37916564941406
1741681332.9892428,107,-247.74208068847656
1741681334.4888213,107,-270.757080078125
1741681344.5454252,108,-231.44207763671875
1741681349.743396,109,-221.6962432861328
1741681387.0827587,113,-243.94500732421875
1741681390.5412133,113,-240.37750244140625
1741681425.4015772,117,-223.42416381835938
1741681446.9095995,119,-185.60208129882812
1741681491.4015083,124,-196.1979217529297
1741681512.014625,126,-241.26292419433594
1741681525.9812317,128,-180.16708374023438
1741681537.2370572,129,-184.4183349609375
1741681579.9723694,134,-234.72666931152344
1741681617.8206391,138,-189.9570770263672
1741681629.6282842,139,-190.42999267578125
1741681636.833869,140,-206.93124389648438
1741681651.0860622,142,-186.29249572753906
1741681652.3777404,142,-231.3245849609375
1741681683.073209,145,-203.91708374023438
1741681732.8205945,151,-209.9995880126953
1741681749.9294393,153,-178.930419921875
1741681751.3595512,153,-178.28125
1741681755.442792,153,-170.47625732421875
1741681787.0999863,157,-174.78916931152344
1741681798.4859397,158,-191.90208435058594
1741681807.384594,159,-196.149169921875
1741681875.110029,167,-172.03334045410156
1741681918.3785098,172,-164.7170867919922
1741681983.168573,179,-192.9883270263672
1741681992.0489993,180,-207.3695831298828
1741682016.0799997,183,-197.350830078125
1741682018.9336994,183,-165.2395782470703
1741682034.3674006,185,-231.73666381835938
1741682036.6058998,185,-166.08917236328125
1741682069.224565,189,-161.76458740234375
1741682078.4833825,190,-168.67916870117188
1741682104.0798616,193,-171.02041625976562
1741682128.8185804,196,-218.09625244140625
1741682129.2781904,196,-172.35833740234375
1741682160.489012,199,-170.82749938964844
1741682174.2637258,201,-189.19708251953125
1741682175.158369,201,-164.6129150390625
1741682177.5513644,201,-194.7433319091797
1741682195.4383655,203,-197.2066650390625
1741682199.1052656,204,-164.0124969482422
1741682208.201982,205,-204.44082641601562
1741682210.4364436,205,-197.5641632080078
1741682230.3896239,207,-199.125
1741682243.6222236,209,-201.78541564941406
1741682246.2630074,209,-173.1629180908203
1741682340.7890675,220,-165.07167053222656
1741682381.3152502,225,-164.10958862304688
1741682414.890481,229,-184.92666625976562
1741682491.263915,238,-163.05458068847656
1741682537.6657386,243,-163.53208923339844
1741682588.4808257,249,-200.4079132080078
1741682589.9837058,249,-215.91375732421875
1741682632.0649984,254,-160.3125
1741682674.5440724,259,-164.57833862304688
1741682723.3563716,265,-164.67958068847656
1741682732.6806338,266,-162.96624755859375
1741682733.6135128,266,-159.76832580566406
1741682734.1238053,266,-166.54083251953125
1741682775.0671751,271,-162.4250030517578
1741682898.450625,286,-161.49542236328125
1741682979.171763,295,-163.37374877929688
1741682993.2963822,297,-194.35292053222656
1741682994.2170982,297,-185.50209045410156
1741683028.0565298,301,-158.75083923339844
1741683067.73979,306,-157.72457885742188
1741683077.3634834,307,-159.2383270263672
1741683111.3516228,311,-158.07083129882812
1741683126.113287,313,-218.0820770263672
1741683132.0036292,314,-166.58457946777344
1741683202.4113092,322,-183.73333740234375
1741683223.896681,325,-161.913330078125
1741683243.6441734,327,-187.75125122070312
1741683280.464712,331,-157.50332641601562
1741683328.4819071,337,-160.1125030517578
1741683398.8153133,345,-156.46583557128906
1741683418.5010462,347,-208.59458923339844
1741683423.656969,348,-160.3837432861328
1741683473.48375,353,-158.45333862304688
1741683482.325437,354,-159.38999938964844
1741683486.2465718,355,-158.3125
1741683541.1333506,361,-240.6125030517578
1741683608.6958404,369,-157.43458557128906
1741683619.5375001,370,-163.1074981689453
1741683635.4430692,372,-182.29458618164062
1741683699.767986,379,-185.98583984375
1741683725.4005775,382,-159.7304229736328
1741683727.2892582,382,-210.76333618164062
1741683733.5748749,383,-164.28334045410156
1741683786.067189,389,-166.68417358398438
1741683812.3144796,392,-157.00833129882812
1741683821.6636183,393,-189.07208251953125
1741683851.2286112,397,-157.26458740234375
1741683859.8357384,398,-159.37083435058594
1741683888.1494663,401,-158.3058319091797
1741683937.5830805,407,-158.59625244140625
1741683941.8414125,407,-156.81459045410156
1741683946.161854,408,-187.61166381835938
1741683997.387382,413,-236.8058319091797
1741683998.2275708,413,-184.51583862304688
1741684055.2274997,418,-156.81459045410156
1741684084.7766402,420,-183.54083251953125
1741684199.8407316,428,-159.72000122070312
1741684282.5683424,436,-161.69583129882812
1741684292.4451149,437,-187.0087432861328
1741684302.6394334,438,-191.3300018310547
1741684345.3150387,443,-157.89625549316406
1741684413.0447276,450,-159.73500061035156
1741684436.5095878,453,-212.51708984375
1741684517.4671307,462,-158.27125549316406
1741684530.2531912,464,-183.17124938964844
1741684557.1674514,466,-183.48374938964844
1741684618.77994,473,-158.27125549316406
1741684630.3431828,474,-182.64874267578125
1741684631.5816717,474,-184.45042419433594
1741684656.3961961,477,-165.77125549316406
1741684660.1141958,477,-216.66000366210938
1741684686.7946372,480,-168.82000732421875
1741684703.308395,482,-158.52125549316406
1741684747.613159,487,-158.01625061035156
1741684760.4258127,488,-164.9324951171875
1741684838.7329764,497,-158.45750427246094
1741684843.000268,497,-209.67625427246094
1741684891.8263083,503,-184.4462432861328
1741684901.4911819,504,-158.21499633789062
1741684904.024705,504,-189.60374450683594
1741684912.6021595,505,-161.9499969482422
1741684953.9521122,510,-187.7050018310547
1741684970.6674569,512,-210.8870849609375
1741684972.7793908,512,-218.8175048828125
1741685010.6894894,516,-184.8870849609375
1741685027.622625,518,-187.6475067138672
1741685093.026136,525,-159.7204132080078
1741685110.206732,527,-160.96249389648438
1741685145.7633927,531,-157.79833984375
1741685164.6859663,533,-164.5087432861328
1741685204.1722364,538,-163.84249877929688
