Wall time,Step,Value
1740189721.5642736,2,-180.9441680908203
1740189723.150721,2,-187.96041870117188
1740189747.357468,3,-176.26416015625
1740189762.5446057,3,-168.77667236328125
1740189829.649492,6,-165.57208251953125
1740189882.6708076,8,-154.80499267578125
1740189885.2358367,8,-155.2433319091797
1740189906.2531183,9,-154.94000244140625
1740189924.141078,10,-152.40625
1740189953.6722355,11,-143.9862518310547
1740189954.7423675,11,-145.39208984375
1740189960.1620474,11,-145.91082763671875
1740190100.5549219,17,-132.132080078125
1740190153.7583783,19,-131.98416137695312
1740190194.529421,21,-124.98750305175781
1740190198.9800763,21,-127.00666809082031
1740190242.3984108,23,-138.72792053222656
1740190257.6441238,24,-133.58250427246094
1740190320.7985697,27,-127.23916625976562
1740190326.1411252,27,-128.85708618164062
1740190398.3807478,30,-129.35708618164062
1740190409.669368,31,-115.50291442871094
1740190433.759288,32,-120.84666442871094
1740190561.1068723,38,-124.22750091552734
1740190602.3861632,40,-121.725830078125
1740190649.4484236,42,-109.4870834350586
1740190686.929693,44,-114.49791717529297
1740190756.1739213,47,-128.4670867919922
1740190835.0950434,51,-118.65958404541016
1740190885.551054,53,-115.10291290283203
1740190887.1577628,53,-121.54000091552734
1740190902.7443721,54,-112.6937484741211
1740190905.2062917,54,-111.04374694824219
1740190949.2434056,56,-115.2058334350586
1740190961.238842,57,-115.27833557128906
1740191002.2821033,59,-112.47958374023438
1740191028.5924628,60,-112.40083312988281
1740191111.0039258,64,-146.91375732421875
1740191144.3383777,66,-119.50749969482422
1740191247.3314264,71,-117.24874877929688
1740191287.4698124,73,-115.68916320800781
1740191290.159346,73,-109.55208587646484
1740191398.9274635,79,-106.76083374023438
1740191427.0546885,80,-110.54499816894531
1740191466.2703657,82,-108.85624694824219
1740191498.866667,84,-134.8074951171875
1740191583.6681683,88,-119.66166687011719
1740191642.2411876,91,-104.7612533569336
1740191734.8239348,96,-106.47875213623047
1740191742.3107705,96,-115.73458099365234
1740191775.5655148,98,-103.78375244140625
1740191802.4540818,99,-109.19125366210938
1740191851.3480995,102,-111.42500305175781
1740191931.4691317,106,-109.6187515258789
1740191974.4639454,108,-120.97666931152344
1740191992.2202666,109,-103.96499633789062
1740191993.2717469,109,-107.78500366210938
1740191996.322297,109,-103.73999786376953
1740192025.8286374,111,-113.10624694824219
1740192026.413855,111,-108.53125
1740192034.2740855,111,-108.31124877929688
1740192037.7734952,111,-109.79875183105469
1740192070.1141617,113,-112.98750305175781
1740192221.9122121,121,-109.4487533569336
1740192271.09537,123,-133.1374969482422
1740192497.5727375,135,-103.2300033569336
1740192562.8775704,138,-109.03125
1740192564.8671505,138,-112.52166748046875
1740192681.7757022,144,-105.80999755859375
1740192752.437426,148,-106.64624786376953
1740192769.6200051,149,-101.72624969482422
1740192770.4970694,149,-112.26625061035156
1740192827.9767554,152,-108.22125244140625
1740192994.2690165,160,-105.5687484741211
1740193130.7737448,167,-101.7437515258789
1740193132.5587704,167,-101.07749938964844
1740193183.6183074,170,-106.82125091552734
1740193249.2195694,173,-106.12999725341797
1740193322.785269,177,-107.60375213623047
1740193326.8369973,177,-110.74749755859375
1740193436.3293996,183,-136.75
1740193460.7887673,184,-101.75250244140625
1740193538.0891767,188,-135.41250610351562
1740193597.6059256,191,-135.10125732421875
1740193694.1760614,196,-106.72250366210938
1740193731.009836,198,-101.37124633789062
1740193812.3803108,202,-102.64875030517578
1740193892.542227,206,-107.37791442871094
1740193984.7059684,211,-101.89875030517578
1740194002.0358686,212,-105.36624908447266
1740194022.1596944,213,-101.6066665649414
1740194146.522007,219,-101.59375
1740194155.7748525,220,-135.31124877929688
1740194160.5090857,220,-102.3499984741211
1740194273.4340608,226,-131.3262481689453
1740194283.569106,226,-102.67500305175781
1740194320.7503667,228,-102.08374786376953
1740194376.1691844,231,-105.16625213623047
1740194452.4674215,235,-101.61000061035156
1740194529.710486,239,-103.45375061035156
1740194530.8108017,239,-102.04000091552734
1740194585.9450402,242,-106.52749633789062
1740194610.119001,243,-106.65249633789062
1740194821.6923165,254,-101.79875183105469
1740194830.7064722,254,-102.03874969482422
1740194890.2747264,257,-110.94125366210938
1740195019.078493,264,-102.95249938964844
1740195142.2960284,270,-105.83625030517578
1740195191.5694237,273,-102.25875091552734
1740195273.0718288,277,-110.24500274658203
1740195328.6780996,280,-103.30999755859375
1740195333.2869165,280,-104.08625030517578
1740195368.544441,282,-101.03125
1740195449.4704273,286,-101.54000091552734
1740195586.4076025,293,-102.34124755859375
1740195649.8916736,296,-101.68624877929688
1740195669.6931748,297,-103.62708282470703
1740195740.313911,301,-102.50875091552734
1740195761.6621132,302,-106.57499694824219
1740195822.4371696,305,-101.44125366210938
1740195962.4529018,312,-102.0562515258789
1740196017.2254624,315,-107.13500213623047
1740196048.8402789,317,-106.9124984741211
1740196134.942254,321,-103.46375274658203
1740196137.5345776,321,-101.46624755859375
1740196151.8264225,322,-131.6612548828125
1740196291.348193,329,-101.97000122070312
1740196403.5268464,335,-101.76249694824219
1740196544.410734,342,-101.86499786376953
1740196583.468167,344,-101.92874908447266
1740196738.7869332,352,-102.06749725341797
1740196803.8898778,355,-102.30500030517578
1740196875.0953846,359,-101.63249969482422
1740196881.8693242,359,-102.01625061035156
1740196890.857007,360,-102.53125
1740196900.2702267,360,-107.56124877929688
1740196934.8324094,362,-102.22250366210938
1740197113.016235,371,-102.05750274658203
1740197207.4561217,376,-101.5183334350586
1740197214.191367,376,-101.73124694824219
1740197250.9610648,378,-101.58374786376953
1740197406.0297494,386,-101.52124786376953
1740197480.8221533,390,-107.32917022705078
1740197587.4537232,395,-102.6762466430664
1740197627.4518597,397,-100.72000122070312
1740197772.2114832,405,-101.44625091552734
1740197776.0818439,405,-100.92375183105469
1740197782.0106182,405,-106.04125213623047
1740197874.9920847,410,-101.27749633789062
1740197899.5472467,411,-101.26000213623047
1740197912.5824924,412,-106.1987533569336
1740197999.4752343,416,-106.96125030517578
1740198035.0082102,418,-101.79374694824219
1740198273.8446815,430,-102.00875091552734
1740198306.0581343,432,-101.30750274658203
1740198325.5563443,433,-102.08875274658203
1740198330.5373914,433,-101.58999633789062
1740198388.3685384,436,-102.5112533569336
1740198448.1385791,439,-101.71624755859375
1740198648.554571,449,-102.7249984741211
1740198704.4020262,452,-106.1624984741211
1740198738.9097326,454,-102.92500305175781
1740198822.5468028,458,-102.39875030517578
1740198856.0704787,460,-103.01625061035156
1740198938.688885,464,-101.38749694824219
1740198953.6455379,465,-101.4262466430664
1740199040.0702527,469,-104.0824966430664
1740199061.324725,470,-102.85874938964844
1740199080.5004191,471,-105.81749725341797
1740199228.0137613,479,-102.88500213623047
1740199290.0384629,482,-100.94249725341797
1740199435.8758025,489,-100.98999786376953
1740199466.5381932,491,-101.33000183105469
1740199650.778172,500,-163.90750122070312
1740199661.9966958,501,-105.27749633789062
1740199769.9500327,506,-102.95708465576172
1740199848.0274405,510,-100.92749786376953
1740199895.6566794,513,-106.20874786376953
1740199978.281497,517,-100.89749908447266
1740200005.7038677,518,-106.00499725341797
1740200022.2927203,519,-101.0562515258789
1740200078.3334594,522,-100.8324966430664
1740200121.528021,524,-100.86624908447266
1740200122.0587323,524,-100.82624816894531
1740200149.7195754,526,-101.04499816894531
1740200208.7193418,529,-101.49624633789062
1740200214.5233653,529,-101.07624816894531
1740200268.2763834,532,-105.87000274658203
1740200270.6529677,532,-101.66625213623047
1740200307.85244,534,-100.67500305175781
1740200329.162049,535,-100.79499816894531
1740200334.5235689,535,-100.95625305175781
1740200384.4229772,538,-102.08999633789062
1740200463.071008,542,-100.74124908447266
1740200481.8032646,543,-100.8499984741211
1740200552.4283109,546,-106.1875
1740200618.6606343,550,-101.69750213623047
1740200768.5402443,557,-101.39875030517578
1740200822.9702873,560,-101.25875091552734
1740200842.8967838,561,-104.9175033569336
1740200875.714284,563,-100.7300033569336
1740200881.8137548,563,-129.6512451171875
1740200917.532779,565,-100.58875274658203
1740200998.4167728,569,-110.52749633789062
1740201035.7815201,571,-100.70874786376953
1740201110.448289,575,-101.32250213623047
1740201218.1870646,580,-101.66500091552734
1740201314.01577,585,-135.3695831298828
1740201316.7386596,585,-101.37124633789062
1740201353.70601,587,-101.17416381835938
1740201388.082769,589,-101.03250122070312
1740201483.4502773,594,-101.22000122070312
1740201506.6558852,595,-100.9000015258789
1740201526.5581884,596,-100.8062515258789
1740201628.3554013,601,-100.84124755859375
1740201742.9327729,607,-138.27000427246094
1740201796.4374564,610,-101.25749969482422
1740201999.8449142,620,-106.63249969482422
1740202201.2484758,630,-100.89875030517578
1740202261.907168,633,-100.56124877929688
1740202338.6638093,637,-104.70124816894531
1740202355.922697,638,-101.38249969482422
1740202380.2976787,639,-105.0199966430664
1740202408.5777452,641,-101.49124908447266
1740202416.321914,641,-101.29624938964844
1740202432.6695883,642,-101.77749633789062
1740202557.7522032,648,-100.90125274658203
1740202725.409016,657,-100.90374755859375
1740202728.3404188,657,-106.39875030517578
1740202825.6613438,662,-101.07125091552734
1740202866.0069382,664,-100.82875061035156
1740202912.1571488,666,-100.97374725341797
1740202934.3773146,667,-106.63999938964844
1740203001.2503095,671,-101.6137466430664
1740203126.5049212,677,-101.42749786376953
1740203201.382304,681,-102.3949966430664
1740203395.6216662,691,-100.6812515258789
1740203533.983062,698,-102.13874816894531
1740203598.2304668,701,-105.97374725341797
1740203603.22969,701,-101.06375122070312
