Wall time,Step,Value
1741684040,2,-234.0295868
1741684241,6,-237.9083405
1741684304,8,-216.6645813
1741684309,8,-214.5404205
1741684345,9,-237.1575012
1741684540,16,-216.1141663
1741684597,18,-182.1816711
1741684634,19,-177.9754181
1741684639,19,-178.6295776
1741684680,20,-222.4620819
1741684697,21,-187.5724945
1741684759,23,-190.6145782
1741684846,26,-189.0445862
1741685028,32,-227.5854187
1741685314,42,-176.3954163
1741685317,42,-178.3254242
1741685364,44,-189.1241608
1741685369,44,-198.1387482
1741685406,45,-192.4333344
1741685631,53,-192.2391663
1741685673,55,-176.6712494
1741685675,55,-223.7875061
1741685797,59,-180.8637543
1741685837,61,-163.9462433
1741686027,65,-167.1000061
1741686196,70,-164.7937469
1741686306,74,-198.3645782
1741686401,77,-199.1629181
1741686502,80,-196.3329163
1741686503,80,-172.5924988
1741686513,80,-188.9824982
1741686741,86,-158.2375031
1741687153,96,-191.9108276
1741687377,102,-171.1433258
1741687390,102,-188.7575073
1741687469,104,-185.6224976
1741687853,115,-234.8187561
1741687855,115,-162.0545807
1741687913,117,-152.3958282
1741688007,119,-183.230423
1741688094,122,-177.0162506
1741688101,122,-232.1458282
1741688273,127,-159.137085
1741688751,139,-153.2575073
1741688846,142,-183.4679108
1741688946,145,-179.8662567
1741688968,146,-191.031662
1741689171,151,-155.3975067
1741689299,154,-180.3229218
1741689533,159,-195.3504181
1741689719,164,-182.8125
1741689976,170,-153.7683258
1741689990,170,-164.1908264
1741690402,178,-173.0987549
1741690497,179,-151.2783356
1741690570,181,-172.0066681
1741690613,181,-207.530838
1741690711,183,-211.112915
1741690938,187,-158.5987549
1741690962,188,-172.2649994
1741691044,189,-153.5154114
1741691347,194,-230.5654144
1741691486,196,-176.9412537
1741691497,196,-140.1404114
1741691657,199,-155.1362457
1741691790,201,-146.5266724
1741691989,204,-180.3279114
1741692246,208,-178.2016602
1741692326,209,-147.6891632
1741692329,209,-181.2662506
1741692385,210,-147.1587524
1741692698,215,-142.5666656
1741692748,216,-176.5416718
1741692913,219,-145.6304169
1741692993,220,-138.3391724
1741693129,222,-156.2341614
1741693170,223,-148.5541687
1741693320,225,-164.6541595
1741693332,225,-155.9479218
1741693465,227,-152.1341705
1741693489,228,-145.3154144
1741693580,229,-169.7312469
1741693877,234,-175.8883362
1741693942,235,-227.7020874
1741694013,236,-166.5441742
1741694303,240,-139.4679108
1741694538,244,-164.3691711
1741694619,245,-139.887085
1741694636,246,-197.6670837
1741694781,248,-170.292923
1741694940,250,-149.8095856
1741695004,251,-146.9404144
1741695412,258,-194.1787567
1741695419,258,-163.9366608
1741695545,260,-154.0341644
1741695618,261,-136.1816711
1741695673,262,-201.7666626
1741695762,263,-139.8216705
1741695957,266,-174.5654144
1741696100,269,-227.4241638
1741696103,269,-163.2354126
1741696159,270,-145.1062469
1741696165,270,-137.9816742
1741696212,271,-147.1554108
1741696297,272,-197.4850006
1741696613,277,-137.7129211
1741696666,278,-139.5291595
1741696734,279,-132.9829102
1741696770,280,-138.3379211
1741696894,282,-138.3729095
1741696968,283,-144.2295837
1741697182,287,-141.844162
1741697186,287,-143.3429108
1741697379,290,-173.0404205
1741697504,292,-131.8612518
1741697886,299,-132.2491608
1741698095,302,-140.800415
1741698168,303,-169.7216644
1741698262,305,-142.5391693
1741698285,305,-137.8179169
1741698591,311,-167.7529144
1741698710,314,-137.0754242
1741698765,314,-137.8991699
1741698794,315,-189.1137543
1741698985,318,-159.8466644
1741699260,323,-132.0183258
1741699406,325,-136.1604156
1741699472,326,-160.3716736
1741699518,327,-160.9941711
1741699618,329,-160.7416687
1741699798,332,-136.3029175
1741699829,333,-134.5129242
1741699842,333,-143.4216614
1741699927,334,-136.6454163
1741699957,335,-158.0770874
1741700016,336,-137.9537506
1741700032,336,-192.6629181
1741700540,346,-162.2904205
1741700575,347,-138.9954224
1741700818,351,-132.362915
1741700837,351,-166.0387573
1741701166,357,-165.3804169
1741701314,359,-136.8895874
1741701400,361,-195.4991608
1741701928,369,-159.2941742
1741701971,370,-135.9166718
1741702154,373,-158.7391663
1741702189,374,-136.9454193
1741702408,378,-159.0916595
1741702424,378,-156.9629211
1741702627,381,-139.1704102
1741702652,382,-136.3916626
1741702674,382,-163.9145813
1741703463,397,-135.7516632
1741703973,408,-158.0454102
1741704014,409,-130.167923
1741704288,415,-131.0654144
1741704372,417,-129.4041595
1741704380,417,-161.2841644
1741704444,419,-157.2016602
1741704526,420,-157.6654205
1741704643,423,-157.9791718
1741704688,424,-135.8091736
1741704694,424,-186.7441711
1741704749,425,-133.8116608
1741704833,427,-130.7491608
1741704838,427,-158.7579193
1741704899,429,-157.2241669
1741704989,431,-162.6941681
1741705060,432,-133.480423
1741705061,432,-130.5037537
1741705093,433,-134.1016693
1741705244,436,-138.1354218
1741705247,436,-157.0841675
1741705285,437,-166.5341644
1741705308,438,-135.800415
1741705472,441,-133.1379242
1741705521,442,-133.3604126
1741705593,444,-137.0204163
1741705657,445,-157.187912
1741705717,447,-166.707077
1741705816,449,-134.6495819
1741706141,454,-160.7654114
1741706475,461,-127.4629135
1741706518,462,-157.3166656
1741706554,463,-160.3404236
1741706582,463,-157.605423
1741706688,465,-128.0104218
1741707023,471,-132.7991638
1741707298,476,-133.6766663
1741707319,477,-164.8666687
1741707356,477,-128.261673
1741707383,478,-191.0041656
1741707443,479,-129.3179169
1741707517,480,-155.6666718
1741707576,481,-156.0066681
1741707675,483,-134.1729126
1741707800,485,-128.2291718
1741707816,486,-186.6166687
1741707831,486,-156.1941681
1741708052,490,-128.5079193
1741708187,492,-128.5616608
1741708259,493,-157.5229187
1741708410,496,-131.824173
1741708412,496,-128.312912
1741708458,496,-128.812088
1741708486,497,-155.8141632
1741708776,502,-157.0529175
1741708885,503,-128.487915
1741708894,503,-156.8841705
1741709093,506,-133.3166656
1741709127,507,-128.7891693
1741709206,508,-128.1629181
1741709483,512,-136.7491608
1741709575,514,-133.4291687
1741709637,515,-156.1891632
1741710092,522,-168.062912
1741710116,522,-167.3504181
1741710211,524,-162.3883362
1741710383,526,-156.925415
1741710501,528,-128.3829193
1741710656,530,-167.2966614
1741710854,533,-136.6904144
1741711202,538,-160.3104095
1741711203,538,-129.511673
1741711242,539,-167.636673
1741711603,544,-127.8966675
1741711613,544,-188.1104126
1741711615,544,-160.3429108
1741711624,545,-128.4766693
1741711742,546,-160.6291656
1741712020,550,-128.4754181
1741712132,552,-127.7716675
1741712144,552,-127.7391663
1741712173,553,-127.1191635
1741712392,556,-127.7904129
1741712498,557,-160.5016632
1741712550,558,-160.0354156
1741713094,566,-127.7266693
1741713111,566,-127.5054169
1741713237,568,-127.6429138
1741713260,568,-132.2841644
1741713718,575,-156.8729095
1741713752,576,-159.7804108
1741713831,577,-156.5866699
1741713982,579,-156.292923
1741714059,580,-127.2329178
1741714297,584,-132.456665
1741714309,584,-127.640419
1741714398,585,-127.9666672
1741714479,586,-132.167923
1741714726,590,-136.3354187
1741714945,593,-127.7104187
1741714966,593,-155.4916687
1741715060,594,-188.4441681
1741715159,596,-155.6316681
1741715243,597,-160.1383362
1741715340,598,-132.9116669
1741715510,600,-156.3166656
1741715528,601,-132.487915
1741715657,603,-128.3604126
1741715754,605,-127.6066666
1741715763,605,-155.3516693
1741716518,616,-183.1104126
1741716565,617,-133.0029144
1741716861,621,-137.0479126
1741716994,623,-193.6804199
1741717070,624,-217.4499969
1741717126,625,-161.0079193
1741717145,626,-160.6266632
1741717231,627,-155.9979095
1741717399,629,-183.949173
1741717442,630,-159.5029144
1741717642,634,-155.0929108
1741717772,636,-155.4991608
1741717879,638,-161.5604095
1741717968,639,-154.9341736
1741718086,642,-156.8304138
1741718090,642,-128.0641632
1741718211,644,-126.921669
1741718336,646,-132.5404205
1741718361,646,-154.8741608
1741718363,646,-127.6141663
1741718470,648,-188.9904175
1741718540,649,-161.9741669
1741718577,650,-156.844162
1741718598,650,-189.2779236
1741718936,656,-156.4191742
1741718944,656,-127.3666687
1741718955,656,-132.3929138
1741718970,656,-129.4729156
1741718993,657,-128.9341736
1741719051,658,-132.0016632
1741719062,658,-127.6391678
1741719085,658,-133.2754211
1741719127,659,-161.3766632
1741719236,661,-132.5987549
1741719251,661,-127.6854172
1741719360,663,-128.293335
1741719582,666,-156.7291718
1741719615,667,-159.9029236
1741719665,668,-188.3641663
1741719750,669,-141.1516724
1741719829,670,-165.7329102
1741720021,673,-133.1391602
1741720590,683,-137.2529144
1741720607,683,-184.6016693
1741720612,683,-154.8929138
1741720631,684,-127.9054184
1741720732,685,-133.1429138
1741720834,687,-132.500412
1741721041,690,-196.6804199
1741721047,690,-127.8879166
1741721128,692,-168.4366608
1741721229,693,-137.4604187
1741721252,694,-131.9349976
1741721320,695,-127.6229172
1741721532,698,-156.1691742
1741721570,699,-155.6979218
1741721937,705,-128.4624939
1741721961,705,-156.2404175
1741722076,707,-168.6866608
1741722131,708,-159.7391663
1741722152,708,-127.6391678
1741722221,709,-141.8366699
1741722527,714,-184.8704224
1741722798,719,-214.0329132
1741722830,719,-162.2995758
1741723117,724,-155.0154114
1741723240,726,-154.7966614
1741723566,731,-157.2979126
1741723829,735,-161.0291595
1741723853,736,-154.4016724
1741724118,740,-127.425415
1741724251,742,-160.0466614
1741724392,744,-189.4929199
1741724419,745,-156.2104187
1741724723,750,-127.3679199
1741725155,757,-128.125412
1741725182,757,-127.8704147
1741725234,758,-127.6204147
1741725340,760,-132.199173
1741725368,760,-189.6079102
1741725373,760,-183.2154236
1741725490,762,-127.7179184
1741725778,767,-126.3666687
1741725988,770,-153.9891663
1741726153,773,-194.949173
1741726163,773,-155.5229187
1741726166,773,-128.0966644
1741726203,774,-155.4679108
1741726222,774,-156.3154144
1741726291,775,-126.3566666
1741726558,779,-154.5229187
1741726773,783,-126.3566666
1741726795,783,-128.8091736
1741726865,784,-127.7904129
1741727081,788,-155.800415
1741727096,788,-127.246666
1741727580,796,-127.1429138
1741727705,798,-127.6429138
1741727829,800,-126.6416702
1741728039,803,-155.3666687
1741728050,803,-127.4304199
1741728228,807,-126.4379196
1741728505,812,-163.6091614
1741728823,817,-132.3704224
1741729072,821,-184.5566711
1741729113,822,-132.1804199
1741729169,823,-127.2141647
1741729190,823,-154.581665
1741729269,825,-126.4379196
1741729294,825,-129.5554199
1741729298,825,-130.9479218
1741729350,826,-127.3454132
1741729535,829,-128.5141602
1741729616,831,-160.344162
1741729743,833,-162.5912476
1741729747,833,-126.4379196
1741729790,834,-131.562912
1741729850,835,-154.144165
1741730061,839,-155.4929199
1741730224,843,-127.6354141
1741730241,843,-127.0316696
1741730386,846,-127.4804153
1741730491,848,-161.6404114
1741730661,852,-126.4516678
1741730666,852,-130.5954132
1741730718,853,-191.5979156
1741730853,855,-156.2479095
1741731007,858,-126.6554184
1741731393,864,-127.390419
1741731447,865,-157.6429138
1741731527,866,-156.1604156
1741731571,867,-127.4004135
1741731688,869,-156.5754242
1741731703,869,-128.2804108
1741731787,870,-155.6866608
1741731878,872,-155.230423
1741732653,885,-160.050415
1741732716,886,-131.8579102
1741732740,886,-154.4579163
1741732918,889,-160.0441742
1741733012,890,-158.4604187
1741733070,891,-166.7716675
1741733106,892,-165.2641602
1741733151,893,-189.5179138
1741733181,893,-131.1554108
1741733338,896,-154.5404205
1741733397,897,-163.449173
1741733420,897,-161.0329132
1741733537,899,-156.3716736
1741733644,901,-127.1966629
1741733684,901,-127.7629166
1741733995,906,-127.0829163
1741734340,912,-127.2716675
1741734477,914,-185.5079193
1741734784,919,-140.156662
1741734843,920,-127.4491653
1741734860,920,-155.8766632
1741735005,923,-156.019165
1741735090,924,-128.5016632
1741735152,925,-128.0391693
1741735563,932,-129.2479095
1741735617,933,-183.2166595
1741735719,934,-160.6866608
1741735735,934,-157.4550018
1741735764,935,-127.3454132
1741735840,936,-154.3954163
1741736223,942,-155.7004242
1741736433,946,-143.3137512
1741736602,948,-157.699173
1741736771,951,-127.9979172
1741736867,952,-160.8529205
1741736931,953,-213.4241638
1741736987,954,-128.4345856
1741737423,961,-127.2141647
1741737478,962,-131.8391724
