EV,Waiting_time,Charging_time,Total,Reward
0,0.0,0.3812499999999997,3.111249999999999,-3.111249999999999
1,0.0,0.13124999999999998,2.8612499999999996,-2.8612499999999996
2,0.0,0.7187500000000001,3.58875,-3.58875
3,0.08125,0.23125000000000007,3.0424999999999995,-3.0424999999999995
4,0.0,0.6937499999999998,3.5637499999999998,-3.5637499999999998
5,0.0212499999999995,0.33125000000000016,3.082499999999999,-3.082499999999999
6,0.022499999999999916,0.7062500000000002,3.4587499999999998,-3.4587499999999998
7,0.0,0.26250000000000007,3.1425,-3.1425
8,0.2924999999999996,0.53125,3.553749999999999,-3.553749999999999
9,0.0,0.21250000000000002,3.0925000000000002,-3.0925000000000002
10,0.2025,0.98125,4.01375,-4.01375
11,0.2025,0.5562500000000001,3.58875,-3.58875
12,0.31874999999999976,0.8124999999999998,3.9512499999999995,-3.9512499999999995
13,0.7387500000000001,0.8812499999999995,4.449999999999999,-4.449999999999999
14,0.56875,0.6812500000000001,3.9799999999999995,-3.9799999999999995
15,0.6637499999999994,0.05625000000000002,3.449999999999999,-3.449999999999999
16,0.6799999999999994,0.5312499999999998,3.941249999999999,-3.941249999999999
17,0.23374999999999935,0.4624999999999995,3.516249999999999,-3.516249999999999
18,0.9337499999999996,0.5374999999999996,4.351249999999999,-4.351249999999999
19,1.0399999999999998,0.33125000000000016,4.101249999999999,-4.101249999999999
20,0.5162499999999988,0.41875000000000007,3.804999999999999,-3.804999999999999
21,0.8312499999999994,0.5937500000000001,4.295,-4.295
22,0,0,2.7299999999999995,-2.7299999999999995
23,0.8849999999999988,1.0187499999999998,4.773749999999999,-4.773749999999999
24,1.2499999999999993,0.8374999999999995,4.9674999999999985,-4.9674999999999985
25,1.8437499999999987,0.6187499999999997,5.332499999999999,-5.332499999999999
26,1.3349999999999993,0.5875,4.7425,-4.7425
27,1.9124999999999994,0.4124999999999995,5.144999999999999,-5.144999999999999
28,2.3049999999999993,0.6875000000000001,5.812499999999999,-5.812499999999999
29,1.211249999999999,1.0624999999999996,5.15375,-5.15375
