action
20.0
9.0
20.0
2.0
20.0
20.0
20.0
18.0
13.0
15.0
0.0
2.0
20.0
15.0
13.0
19.0
20.0
12.0
20.0
18.0
20.0
0.0
20.0
12.0
20.0
6.0
6.0
13.0
8.0
1.0
20.0
9.0
8.0
20.0
13.0
6.0
0.0
20.0
14.0
20.0
20.0
11.0
20.0
9.0
3.0
20.0
2.0
20.0
14.0
14.0
5.0
19.0
20.0
11.0
18.0
0.0
20.0
7.0
8.0
12.0
20.0
20.0
12.0
6.0
20.0
20.0
20.0
6.0
16.0
19.0
20.0
20.0
11.0
18.0
20.0
13.0
13.0
20.0
10.0
17.0
20.0
14.0
0.2676628199963377
0.3729538381248856
0.5698022633217359
0.17134442776048345
0.28719506683757556
0.3153947482146127
0.9121048892144296
0.35970853323567115
0.5309819227247756
0.6928554184215345
0.3717941109686871
0.7604247848379417
0.12288004028566196
0.26216937557223957
0.17055093023255816
0.008372243178904962
0.7950945229811389
0.8701715967771471
0.22334903497527928
0.1963090807544406
0.3160051309284014
0.9934078666910822
0.2836548470976012
0.06037685039370079
0.22121269547701888
0.46622031679179643
0.968015945797473
0.8453900585973264
0.8926947189159494
0.29299370261856805
0.8239656253433436
0.26271872001464935
0.9132646163706281
0.8696222523347372
0.3319361197582861
0.5604023695293903
0.4606658340963194
0.26412260025636336
0.21663482512360377
0.3423126258926937
0.1847728474638345
0.4077456528108405
0.2150478300677532
0.4250805218824391
0.5807891521699322
0.33126469877311854
0.33791787035341514
0.453402279802234
0.9364591594945981
0.02277727522431789
0.6804036110602453
0.215597174510163
0.9191242904229994
0.49271092657022525
0.5886630891778063
0.720871984984435
0.5801787694561436
0.2863405310382714
0.4889265537447354
0.38778613806995055
0.6929164566929134
0.7084812158945248
0.26076549533052557
0.15455890313129464
0.1862988042483062
0.8071801007141549
0.4896590130012819
0.938351345907343
0.24208778428859185
0.41989226881523534
0.014781261673686139
0.36837596777147047
0.7681156070316791
0.8270175389122871
0.55771668558872
0.07221827504120125
0.4731786797289874
0.8575977128731002
0.3182025086980407
0.7319199121040102
0.17494568577183667
0.8148098846365135
0.362577331990478
0.9862663889397546
0.5851839077092107
0.3523229023988281
0.21492575352499546
0.2439189324299579
0.2560045101629739
0.11207626625160227
0.4467491082219374
0.6493961691997803
0.6227224446072147
0.13142539827870356
0.3874199084416774
0.3518345962277971
0.9964597802600257
0.7197122578282366
0.786243973631203
0.14186294268449004
0.7139136220472441
0.7669558798754808
0.44046216626991397
0.8395914228163339
0.13392796740523716
0.27614713971800037
0.9415253360190441
0.30214944332539834
0.04426274674967955
0.3675824702435452
0.31112206921809193
0.8771299597143379
0.62028091375206
0.38345242080205094
0.52805208569859
0.0545782146127083
0.3133194469877312
0.357938423365684
0.6765581999633767
0.30160009888298844
0.29232228163340046
0.16243284013916867
0.5193236128914118
0.8892765757187328
0.7951555612525177
0.14723431056583045
0.15742770188610147
0.6565376469511078
0.004709946896172862
0.26393948544222673
0.6578194506500641
0.2954962717451016
0.017711098699871818
0.5580218769456143
0.5913487731184764
0.3843069566013551
0.687972356711225
0.05085488005859733
0.7466911737776963
0.9854728914118293
0.29085736312030763
0.8978219337117744
0.7388782750412012
0.3868095257278887
0.9949338234755539
0.3536657443691632
0.48044223402307273
0.690780117194653
0.8158475352499542
0.13026567112250506
0.016246180186778977
0.7767220032960996
0.9513524977110419
0.11769178721845816
0.35049175425746204
0.20314536714887385
0.3146012506866875
0.9845573173411463
0.28554703351034616
0.17250415491668195
0.9832144753708113
0.503941968503937
0.526220937557224
0.9532446841237868
0.25020587438198133
0.3658733986449369
0.5425181560153818
0.7067111060245376
0.6570259531221389
0.3852225306720381
0.8694391375206006
0.7286848837209302
0.7428457626808277
0.4622528291521699
0.12849556125251788
0.5448376103277788
0.6204640285661966
0.7786752279802234
0.20491547701886104
0.6654492345724227
0.6213796026368797
0.6711257938106573
0.6196705310382713
0.016734486357809924
0.6338314099981688
0.5409311609595312
0.9210775151071232
0.4284376268082769
0.44742052920710496
0.11573856253433437
0.2520980607947263
0.3739914887383263
0.9215658212781541
0.4640229390221572
0.35281120856985904
0.7844128254898369
0.5974526002563634
0.04676531587621315
0.04505624427760484
0.2951910803882073
0.7604858231093206
0.5024770499908442
0.8449627906976743
0.09791538729170482
0.30416370628090095
0.6381651272660684
0.853019842519685
0.7129980479765611
0.28286134956967596
0.26393948544222673
0.7281355392785204
0.282800311298297
0.5016225141915399
0.24831368796923642
0.3141739827870354
0.6150316224134774
0.7677493774034059
0.05262498992858451
0.31832458524079843
0.5204833400476103
0.6542792309100898
0.09046871818348287
0.5300053103827137
0.24477346822926205
0.5652854312396997
0.08595188610144662
0.5558244991759751
0.8915960300311299
0.5698633015931148
0.8685846017212965
0.903071225050357
0.8582080955868889
0.08595188610144662
0.8962959769273028
0.3296166654458891
0.7006683171580297
0.47043195751693834
0.6782062332906061
0.5831086064823292
0.026378533235671124
0.7494989342611243
0.39456138619300496
0.6227834828785936
0.015025414759201612
0.9947507086614173
0.42538571323933344
0.6428040358908624
0.3526280937557224
0.7988788958066289
0.7047578813404138
0.26961604468046146
0.9084425929316974
0.6348080223402307
0.16487437099432342
0.9851066617835561
0.8810364090825855
0.9668562186412745
0.2236542263321736
0.9282800311298297
0.19582077458340966
0.33944382713788684
0.6647167753158761
0.23671641640725144
0.673567324665812
0.2628407965574071
0.47903835378135873
0.7745246255264603
0.5936682274308734
0.5440441127998534
0.8848207819080754
0.45498927485808466
0.23042947445522802
0.4143988243911372
0.2013752572788867
0.7491937429042299
0.16389775865226153
0.24129428676066658
0.385283568943417
0.8966622065555758
0.11158796008057133
0.3092909210767259
0.58091122871269
0.5149898956235122
0.617534191540011
0.718613568943417
0.0268058011353232
0.6310846877861197
0.35976957150705
0.9185749459805896
0.23512942135140086
0.47653578465482516
0.49582387841054754
0.5416636202160776
0.9851066617835561
0.10255429591649881
0.833121366050174
0.4541957773301593
0.9775989544039553
0.7449210639077093
0.6893151986815602
0.37380837392418975
0.14363305255447723
0.6949917579197948
0.809926822926204
0.3308374308734664
0.7772713477385095
0.20259602270646404
0.9483616224134773
0.8637625782823659
0.770007793444424
0.883661054751877
0.4726293352865776
0.26967708295184034
0.39047182201062075
0.9566628273210035
0.616130311298297
0.7175148800585973
0.49692256729536716
0.11354118476469512
0.705612417139718
0.8746884288591833
0.7993061637062809
0.8658378795092474
0.8885441164621865
0.7205057553561619
0.799733431605933
0.33651399011170113
0.10145560703167918
0.8329382512360374
0.8824402893242995
0.28621845449551364
0.22725548434352685
0.9278527632301776
0.803884034059696
0.4963732228529574
0.9774768778611976
0.24428516205823111
0.11274768723676983
0.20363367331990478
0.5359870609778429
0.37154995788317163
0.08607396264420436
0.25319674967954586
0.2152309448818898
0.9997558469144845
0.06562614173228347
0.3235738765793811
0.6189991100531038
0.7595092107672586
0.010142353048892144
0.8550951437465665
0.40603658121223224
0.29531315693096505
0.004099564182384178
0.6913904999084417
0.2441020472440945
0.888238925105292
0.28914829152169935
0.30636108405054024
0.06428329976194835
0.8719417066471342
0.282373043398645
0.2771237520600623
0.7939347958249405
0.651349393883904
0.9357877385094304
0.58091122871269
0.8819519831532686
0.03864722578282366
0.9303553323567112
0.12642026002563636
0.4568814612708295
0.6461611408167002
0.9421967570042117
0.17525087712873103
0.9163775682109504
0.7178811096868705
0.8471601684673137
0.05305225782823659
0.39511073063541474
0.6066083409631935
0.4120793700787402
0.5504531312946346
0.059400238051638896
0.8357460117194654
0.5342779893792345
0.11030615638161509
0.4670138143197217
0.0559210565830434
0.4298415070499909
0.4143377861197583
0.06995985900018312
0.9069776744186046
0.34927098882988467
0.4722020673869255
0.8970284361838491
0.5668113880241714
0.6913294616370628
0.5986733656839407
0.637432668009522
0.5520401263504853
0.13685780443142284
0.5304325782823658
0.1913039425013734
0.1585263907709211
0.9298670261856803
0.8430095660135506
0.884515590551181
0.35433716535433074
0.8472212067386925
0.8350135524629189
0.8294590697674419
0.8939154843435269
0.7480340157480315
0.43557910455960447
0.6327327211133492
0.8546678758469144
0.8582691338582678
0.3949276158212782
0.12239173411463102
0.6707595641823842
0.18849618201794544
0.5392220893609229
0.4568204229994507
0.3337672678996521
0.6920619208936092
0.5328130708661417
0.23879171763413296
0.04444586156381616
0.036999192455594215
0.23653330159311484
0.7734259366416407
0.25429543856436554
0.9103347793444424
0.8267733858267716
0.411224834279436
0.527075473356528
0.6414001556491485
0.650433819813221
0.6204029902948178
0.3218037667093939
0.14766157846548253
0.8679131807361289
0.6236990569492766
0.5684594213514008
0.02900317890496246
0.5193846511627908
0.7873426625160227
0.9061841768906794
0.07710133675151071
0.5281741622413477
0.3624552554477202
0.5908604669474455
0.3181414704266618
0.66667
0.47153064640175796
0.6164355026551913
0.27810036440212416
0.09681669840688518
0.05860674052371361
0.7034760776414576
0.10408025270097052
0.3510410986998719
0.3264426753341879
0.5375130177623146
0.6094771397180003
0.45773599707013374
0.6334041420985167
0.9863884654825124
0.8727352041750595
0.043713402307269736
0.9688094433253983
0.01984743819813221
0.49814333272294453
0.242026746017213
0.8218903241164621
0.9816274803149606
0.9152178410547518
0.6278496594030397
0.5850007928950741
0.4857525636330343
0.9694808643105658
0.2736445705914668
0.31447917414392973
0.7585325984251968
0.5963539113715436
0.5134639388390405
0.8317174858084599
0.3658733986449369
0.29091840139168657
0.1870312635048526
0.8575366746017212
0.9448824409448818
0.26815112616736864
0.7527339626442044
0.08332724043215528
0.9591653964475371
0.023937002380516388
0.16304322285295736
0.2282931349569676
0.43130642556308374
0.05586001831166453
0.9158892620399195
0.8129787364951474
0.16255491668192643
0.325466062992126
0.46774627357626813
0.5226196795458706
0.20161941036440215
0.5148067808093755
0.46048271928218276
0.08949210584142099
0.6981047097601172
0.1546809796740524
0.8243318549716169
0.1953324684123787
0.385283568943417
0.39999379234572424
0.08698953671488738
0.2468487694561436
0.35506962461087715
0.8952583263138618
0.41146898736495147
0.1933792437282549
0.29690015198681563
0.0886986083134957
0.16163934261124338
0.04066148873832632
0.13551496246108774
0.5341559128364768
0.9865105420252701
0.8281772660684856
0.7767830415674785
0.8087060574986266
0.7858167057315509
0.15144595129097238
0.536414328877495
0.010752735762680828
0.0757584947811756
0.8222565537447354
0.17201584874565098
0.8828065189525728
0.07716237502288958
0.7736090514557773
0.7822764859915766
0.5215209906610511
0.8239656253433436
0.6252860520051273
0.1550472093023256
0.017100715986083134
0.7861829353598242
0.9683211371543673
0.48312791796374294
0.08393762314594397
0.8892155374473539
0.6305353433437099
0.13429419703351037
0.3169207049990844
0.3786303973631203
0.5844514484526643
0.17921836476835745
0.6461001025453214
0.2136439498260392
0.27272899652078375
0.519689842519685
0.49423688335469695
0.9047192583775865
0.2864626075810291
0.6706985259110053
0.6482364420435818
0.35122421351400845
0.02540192089360923
0.10462959714338033
0.2796873594579748
0.2050375535616188
0.6750322431789049
0.37454083318073617
0.5849397546236953
0.12819036989562352
0.9190632521516205
0.4426595440395532
0.005320329609961545
0.3912653195385461
0.7501703552462918
0.06049892693645853
0.7195901812854789
0.44101151071232375
0.6029460446804614
0.2213958102911555
0.9816274803149606
0.05134318622962828
0.738084777513276
0.7144629664896539
0.027233069034975278
0.2767575224317891
0.3974301849478118
0.9166217212964658
0.9473850100714155
0.7834362131477751
0.8106592821827504
0.8187773722761399
0.6389586247939938
0.8525315363486541
0.5480726387108588
0.4122624848928768
0.47690201428309836
0.0769182219373741
0.44088943416956605
0.3445100036623329
0.12715271928218277
0.601359049624611
0.6696608752975645
0.7502313935176707
0.9346890496246109
0.8134670426661783
0.912837348470976
0.7601195934810474
0.1803170536531771
0.7632935835927486
0.31289217908807915
0.4963732228529574
0.4269116700238052
0.5292728511261674
0.24886303241164626
0.12733583409631938
0.003428143197216627
0.5658958139534883
0.37692132576451204
0.23879171763413296
0.4346635304889215
0.18819099066105113
0.503453662332906
0.45962818348287865
0.3169207049990844
0.8974557040835012
0.09358167002380516
0.2813353927852042
0.6786335011902582
0.5488661362387841
0.710251325764512
0.48727852041750597
0.6099654458890312
0.75242877128731
0.6873009357260575
0.037121268998351956
0.3736252591100531
0.01880978758469145
0.16939120307635966
0.5383065152902398
0.40371712689983524
0.6613596703900384
0.971678242080205
0.38845755905511814
0.6055706903497527
0.21016476835744372
0.539649357260575
0.8287266105108954
0.04389651712140634
0.31649343709943234
0.0910180626258927
0.11586063907709211
0.8632132338399561
0.5365364054202527
0.8629080424830616
0.9953000531038271
0.3104506482329244
0.1989947646951108
0.57389182750412
0.12080473905878045
0.04646012451931881
0.16658344259293173
0.6363950173960813
0.2541123237502289
0.8242097784288592
0.16994054751876947
0.06971570591466764
0.1640808734663981
0.28103020142830987
0.8434368339132027
0.18465077092107676
0.38040050723310753
0.9306605237136055
0.18855722028932434
0.19649219556857722
0.5643698571690167
0.4903914722578283
0.687545088811573
0.7787362662516023
0.15327709943233842
0.8406901117011537
0.43100123420618935
0.46573201062076547
0.12751894891045598
0.018565634499175976
0.19527143014099985
0.5108392931697491
0.22432564731734117
0.08296101080388207
0.9373747335652811
0.9016063065372641
0.374601871452115
0.7097019813221022
0.9161334151254349
0.6476870976011719
0.33016600988829886
0.17213792528840874
0.5232911005310383
0.03870826405420253
0.465976163706281
0.05103799487273394
0.6417053470060428
0.39047182201062075
0.0008645357993041568
0.9589822816334005
0.3330348086431057
0.0012918036989562351
0.262413528657755
0.44174396996887016
0.967039333455411
0.1193398205456876
0.4587126094121956
0.09681669840688518
0.932735824940487
0.4392414008423366
0.41409363303424285
0.4606658340963194
0.6949917579197948
0.7635377366782641
0.3982236824757371
0.8467329005676616
0.8660820325947629
0.7390003515839589
0.5720606793627541
0.9466525508148691
0.11659309833363853
0.18117158945248124
0.7331406775315875
0.9490940816700238
0.8430095660135506
0.5761502435451382
0.10652178355612525
0.6544013074528474
0.9807119062442775
0.898920622596594
0.8345862845632668
0.6227834828785936
0.6753374345357993
0.9483005841420985
0.44900752426295554
0.7775765390954037
0.19826230543856438
0.5484999066105108
0.13978764145760852
0.13008255630836846
0.4637787859366417
0.04316405786485992
0.7583494836110602
0.7346666343160594
0.28603533968137707
0.6908411554660319
0.36349290606116097
0.13130332173594583
0.5215820289324299
0.8364174327046329
0.7128759714338033
0.6913294616370628
0.24715396081303795
0.2410501336751511
0.19673634865409267
0.5749905163889398
0.08308308734663981
0.16627825123603737
0.8121852389672221
0.9352994323383995
0.09126221571140816
0.852104268449002
0.0474367368613807
0.14204605749862664
0.3092298828053471
0.08528046511627907
0.3094129976194836
0.02540192089360923
0.21718416956601358
0.5416636202160776
0.726914773850943
0.4040223182567296
0.10841396996887016
0.9322475187694561
0.12025539461637062
0.9417694891045596
0.2583239644753708
0.9699691704815967
0.7407094231825673
0.7886855044863578
0.6885217011536349
0.590677352133309
0.596231834828786
0.34200743453579935
0.5068718055301227
0.07740652810840505
0.07551434169566014
0.7330796392602087
0.9664289507416224
0.7934464896539095
0.07667406885185864
0.5434947683574437
0.13392796740523716
0.925838500274675
0.02387596410913752
0.5117548672404322
0.9566017890496246
0.4143377861197583
0.6982878245742538
0.44479588353781363
0.30367540010987004
0.39175362570957706
0.9549537557223952
0.11378533785021058
0.9111282768723677
0.004709946896172862
0.17067300677531588
0.32455048892144295
0.2587512323750229
0.45242566746017215
0.07130270097051822
0.36813181468595496
0.7654909613623878
0.44046216626991397
0.3979795293902216
0.37509017762314595
0.9051465262772386
0.22182307819080757
0.554908925105292
0.8449017524262955
0.002817760483427944
0.9709457828236586
0.9697250173960813
0.4527918970884454
0.640728734663981
0.9014231917231276
0.93041637062809
0.677290659219923
0.4498620600622597
0.379240780076909
0.014415032045412928
0.1212930452298114
0.27352249404870904
0.9169879509247391
0.5998330928401391
0.003733334554110969
0.8267123475553928
0.1631042611243362
0.6704543728254898
0.31289217908807915
0.7762336971250687
0.4966784142098517
0.28945348287859374
0.041088756637978396
0.6952969492766893
0.39846783556125254
0.0885154934993591
0.8254305438564364
0.04279782823658671
0.2820678520417506
0.1756781450283831
0.5953772990294818
0.16377568210950377
0.6338314099981688
0.29622873100164804
0.9952390148324483
0.9428071397180003
0.5605244460721479
0.9840690111701154
0.9482395458707197
0.16945224134773854
0.8499068906793628
0.6710647555392785
0.7289900750778245
0.39309646767991213
0.6296808075444058
0.6008707434535799
0.4693943069034976
0.5077263413294268
0.6205861051089544
0.9182697546236953
0.2548447830067753
0.271691345907343
0.11439572056399927
0.02766033693462736
0.3456086925471526
0.5663230818531404
0.8904973411463102
0.9700302087529756
0.3946834627357627
0.6164355026551913
0.6487247482146128
0.5409311609595312
0.9657575297564549
0.3498203332722945
0.7629273539644753
0.9694808643105658
0.936947465665629
0.35506962461087715
0.9474460483427943
0.21187383995605202
0.32467256546420076
0.054883405969602644
0.836356394433254
0.21474263871085883
0.010569620948544222
0.6865074381981322
0.6009928199963377
0.062207998535066845
0.8490523548800586
0.7674441860465117
0.036327771470426665
0.07978702069218092
0.42868177989379236
0.557228379417689
0.9827261691997803
0.4808695019227248
0.7725103625709577
0.27340041750595134
0.558632259659403
0.10414129097234938
0.06587029481779894
0.8405680351583958
0.4067080021973998
0.5575335707745834
0.7950945229811389
0.38803029115546606
0.28090812488555217
0.8229279747299029
0.2310398571690167
0.2730341878776781
0.6784503863761215
0.5388558597326497
0.46359567112250505
0.8295201080388207
0.9007517707379601
0.9354825471525362
0.4211740725141916
0.45669834645669294
0.8491744314228163
0.44888544772019784
0.8326330598791429
0.4801370426661784
0.3369412580113533
0.5652243929683208
0.5641257040835012
0.5314702288958065
0.2503279509247391
0.8829896337667094
0.25313571140816704
0.7331406775315875
0.6719803296099615
0.49960825123603736
0.41116379600805714
0.3047130507233108
0.7892958872001464
0.9926143691631569
0.5559465757187328
0.4129949441494232
0.08882068485625343
0.7197122578282366
0.490513548800586
0.6220510236220472
0.8932440633583593
0.01807732832814503
0.16322633766709396
0.28359380882622237
0.6782062332906061
0.4036560886284563
0.7341172898736494
0.15187321919062444
0.13136436000732468
0.7592650576817432
0.6945644900201428
0.27065369529390226
0.9796742556308368
0.9605082384178721
0.453402279802234
0.6614207086614173
0.8926947189159494
0.3639201739608131
0.022716236952939024
0.2383644497344809
0.9534888372093023
0.8894596905328694
0.010752735762680828
0.5079704944149422
0.3578773850943051
0.8977608954403956
0.0061138271378868335
0.9111282768723677
0.5929968064457058
0.5362312140633583
0.4546230452298114
0.871575477018861
0.5309208844533968
0.4237987181834829
0.38308619117377773
0.814077425379967
0.4950303808826223
0.3540319739974364
0.35433716535433074
0.7664675737044497
0.18660399560520055
0.948544737227614
0.1048737502288958
0.4864239846182018
0.9310267533418788
0.551673896722212
0.48544737227613993
0.5557024226332173
0.7958269822376854
0.6815022999450651
0.7999775846914484
0.7571287181834829
0.2319554312396997
0.2528915583226516
0.07472084416773485
0.09083494781175609
0.9155230324116462
0.2495344533968138
0.4226389910272844
0.26387844717084785
0.9486668137703718
0.6992644369163157
0.17323661417322836
0.2491682237685406
0.7057344936824756
0.664838851858634
0.8261019648416041
0.2939092766892511
0.017039677714704268
0.25923953854605386
0.7291121516205823
0.849784814136605
0.8739559696026369
0.523413177073796
0.40579242812671673
0.3655682072880425
0.49765502655191357
0.8256746969419521
0.6077680681193921
0.7402211170115364
0.0279655282915217
0.6283379655740707
0.33944382713788684
0.6322444149423183
0.9629497692730269
0.7491937429042299
0.052930181285478856
0.2905521717634133
0.684249022157114
0.9866326185680279
0.47726824391137157
0.4823954587071965
0.3294945889031313
0.6916346529939571
0.30837534700604285
0.9320033656839407
0.6102706372459257
0.7840465958615639
0.7883192748580845
0.03596154184215346
0.3244894506500641
0.5129145943966306
0.572487947262406
0.37423564182384184
0.8947089818714521
0.262413528657755
0.6762530086064823
0.981017097601172
0.16487437099432342
0.5768216645303057
0.5704126460355246
0.5499648251236037
0.47885523896722215
0.43014669840688524
0.7104344405786486
0.37454083318073617
0.6790607690899103
0.9426240249038637
0.2138270646401758
0.14827196117927122
0.7546871873283282
0.33791787035341514
0.33749060245376306
0.8088891723127632
0.866936568394067
0.49496934261124337
0.39230297015198684
0.49991344259293174
0.5647971250686687
0.2923833199047794
0.546180452298114
0.8284214191540011
0.9570290569492766
0.7818492180919245
0.036449848013184405
0.6916346529939571
0.4944810364402124
0.9431733693462736
0.3677045467863029
0.5825592620399194
0.3964535726057499
0.6657544259293169
0.11860736128914118
0.03870826405420253
0.6174121149972532
0.6500675901849478
0.37612782823658675
0.4129949441494232
0.9297449496429225
0.655499996337667
0.9625835396447536
0.8457562882255997
0.4986316388939755
0.9296839113715437
0.9829092840139169
0.8284214191540011
0.03620569492766893
0.276330254532137
0.9087477842885918
0.7879530452298115
0.7132422010620766
0.2655264804980773
0.1888013733748398
0.5673607324665813
0.05763012818165172
0.27919905328694383
0.5376350943050723
0.8783507251419154
0.82848245742538
0.8077904834279436
0.7889296575718733
0.015208529573338217
0.12233069584325215
0.017894213514008425
0.5883578978209119
0.5576556473173411
0.599955169382897
0.20754012268815236
0.9852897765976928
0.8359291265336019
0.2159634041384362
0.5202391869620948
0.7749518934261124
0.394073080021974
0.42538571323933344
0.57389182750412
0.3497592950009156
0.43899724775682114
0.8094995550265519
0.7541378428859182
0.4916122376854057
0.2784055557590185
0.8408121882439114
0.04902373191723128
0.5608296374290423
0.2771237520600623
0.37704340230726974
0.2265840633583593
0.001413880241713972
0.18489492400659224
0.838248580845999
0.9943844790331441
0.9660016828419703
0.4911239315143747
0.2777951730452298
0.28817167917963743
0.3591591887932613
0.15242256363303427
0.7515742354880058
0.5575335707745834
0.983336551913569
0.5498427485808459
0.7585936366965758
0.7108617084783007
0.7393055429408533
0.3523229023988281
0.5547258102911554
0.13093709210767263
0.3675824702435452
0.41525336019044135
0.016673448086431057
0.5750515546603187
0.34750087895989745
0.9470798187145212
0.19002213880241717
0.20143629555026554
0.2683342409815052
0.3112441457608497
0.8223786302874931
0.21016476835744372
0.14210709577000552
0.2365943398644937
0.4344804156747849
0.6450624519318806
0.9333462076542757
0.4519373612891412
0.11500610327778794
0.010508582677165354
0.41604685771836664
0.31722589635597875
0.37356422083867424
0.4500451748763963
0.8528367277055485
0.6844321369712507
0.8568652536165537
0.13411108221937376
0.9534888372093023
0.9790638729170481
0.035717388756637984
0.055432750412012455
0.9101516645303058
0.20125318073612894
0.8613210474272112
0.35958645669291345
0.1803170536531771
0.43606741073063543
0.5539323127632301
0.09510762680827688
0.7540157663431606
0.4480919501922725
0.11866839956052005
0.5297611572971983
0.3341945357993042
0.5818268027833731
0.955503100164805
0.3921198553378502
0.7823375242629554
0.37032919245559426
0.9866326185680279
0.7412587676249771
0.15126283647683575
0.8146878080937556
0.8633353103827137
0.6394469309650247
0.09431412928035159
0.26046030397363124
0.4336258798754807
0.5112665610694012
0.277734134773851
0.09785434902032594
0.17811967588353783
0.6719803296099615
0.45590484892876765
0.10755943416956601
0.8862246621497895
0.6403014667643289
0.003245028383080022
0.48080846365134594
0.5643698571690167
0.7165382677165354
0.809926822926204
0.400115868888482
0.9658796062992125
0.5781034682292621
0.38790821461270836
0.8759091942867607
0.25258636696575726
0.8663872239516571
0.5096795660135506
0.21895427943600076
0.6882775480681195
0.823782510529207
0.5151119721662699
0.7897841933711773
0.11097757736678264
0.7639650045779162
0.6618479765610693
0.5163937758652262
0.7086643307086614
0.1454642006958433
0.024486346822926205
0.34396065921992314
0.9346890496246109
0.9439668668741988
0.3699019245559422
0.6607492876762497
0.37203826405420254
0.9125321571140816
0.37270968503937013
0.8793273374839773
0.5038809302325581
0.9004465793810658
0.06568718000366233
0.8580860190441311
0.2196257004211683
0.05347952572788867
0.5726100238051639
0.5289066214978941
0.018870825856070316
0.6841269456143563
0.05921712323750229
0.41116379600805714
0.9249839644753708
